"REGN,N,4,0","CODE,C,5","SIM_R,N,16,0","SIM_V,N,16,0","SIM_ITOGO,N,16,0","DT,D"
2982,16000,,,0,01/01/26
2766,16000,,,0,01/01/26
53,16000,,,0,01/01/26
2932,16000,,,0,01/01/26
537,16000,,,0,01/01/26
2796,16000,,,0,01/01/26
121,16000,,,0,01/01/26
1049,16000,,,0,01/01/26
3354,16000,,,0,01/01/26
3556,16000,,,0,01/01/26
575,16000,,,0,01/01/26
1307,16000,,,0,01/01/26
2763,16000,,,0,01/01/26
2,16000,,,0,01/01/26
2506,16000,,,0,01/01/26
3017,16000,,,0,01/01/26
3473,16000,,,0,01/01/26
3099,16000,,,0,01/01/26
3507,16000,,,0,01/01/26
435,16000,,,0,01/01/26
3548,16000,,,0,01/01/26
354,16000,,,32549,01/01/26
695,16000,,,0,01/01/26
1788,16000,,,0,01/01/26
2659,16000,,,0,01/01/26
2772,16000,,,0,01/01/26
2997,16000,,,0,01/01/26
3298,16000,,,0,01/01/26
3544,16000,,,0,01/01/26
3479,16000,,,0,01/01/26
3531,16000,,,0,01/01/26
2645,16000,,,0,01/01/26
554,16000,,,20,01/01/26
538,16000,,,0,01/01/26
3515,16000,,,0,01/01/26
3416,16000,,,0,01/01/26
3013,16000,,,0,01/01/26
2846,16000,,,0,01/01/26
3252,16000,,,0,01/01/26
524,16000,,,0,01/01/26
1481,16000,,,0,01/01/26
1067,16000,,,0,01/01/26
3467,16000,,,0,01/01/26
2748,16000,,,0,01/01/26
3500,16000,,,0,01/01/26
503,16000,,,0,01/01/26
1376,16000,,,0,01/01/26
1143,16000,,,0,01/01/26
3490,16000,,,0,01/01/26
3314,16000,,,0,01/01/26
3417,16000,,,0,01/01/26
3465,16000,,,0,01/01/26
3379,16000,,,0,01/01/26
3508,16000,,,0,01/01/26
604,16000,,,0,01/01/26
2789,16000,,,0,01/01/26
3279,16000,,,0,01/01/26
1281,16000,,,0,01/01/26
1052,16000,,,0,01/01/26
783,16000,,,0,01/01/26
2990,16000,,,0,01/01/26
2602,16000,,,0,01/01/26
3525,16000,,,0,01/01/26
1920,16000,,,0,01/01/26
2838,16000,,,0,01/01/26
2860,16000,,,0,01/01/26
415,16000,,,0,01/01/26
842,16000,,,0,01/01/26
1370,16000,,,0,01/01/26
170,16000,,,0,01/01/26
1896,16000,,,0,01/01/26
2530,16000,,,0,01/01/26
3545,16000,,,0,01/01/26
3324,16000,,,0,01/01/26
3235,16000,,,0,01/01/26
21,16000,,,0,01/01/26
3318,16000,,,0,01/01/26
588,16000,,,0,01/01/26
3333,16000,,,0,01/01/26
3349,16000,,,0,01/01/26
436,16000,,,0,01/01/26
2564,16000,,,0,01/01/26
2707,16000,,,0,01/01/26
3482,16000,,,0,01/01/26
480,16000,,,0,01/01/26
3557,16000,,,0,01/01/26
3470,16000,,,0,01/01/26
1,16000,,,0,01/01/26
3446,16000,,,0,01/01/26
3436,16000,,,0,01/01/26
3407,16000,,,0,01/01/26
212,16000,,,0,01/01/26
1810,16000,,,0,01/01/26
256,16000,,,0,01/01/26
2568,16000,,,0,01/01/26
3340,16000,,,0,01/01/26
3242,16000,,,0,01/01/26
3543,16000,,,0,01/01/26
3551,16000,,,0,01/01/26
2559,16000,,,0,01/01/26
2307,16000,,,0,01/01/26
3341,16000,,,0,01/01/26
2210,16000,,,0,01/01/26
2816,16000,,,0,01/01/26
3138,16000,,,0,01/01/26
3547,16000,,,0,01/01/26
3303,16000,,,0,01/01/26
3173,16000,,,0,01/01/26
2252,16000,,,0,01/01/26
2881,16000,,,0,01/01/26
990,16000,,,0,01/01/26
3494,16000,,,0,01/01/26
2546,16000,,,0,01/01/26
817,16000,,,0,01/01/26
1765,16000,,,0,01/01/26
2275,16000,,,0,01/01/26
3546,16000,,,0,01/01/26
2495,16000,,,0,01/01/26
2103,16000,,,0,01/01/26
485,16000,,,0,01/01/26
2119,16000,,,0,01/01/26
609,16000,,,0,01/01/26
429,16000,,,0,01/01/26
3511,16000,,,0,01/01/26
2964,16000,,,0,01/01/26
3124,16000,,,0,01/01/26
2998,16000,,,0,01/01/26
2490,16000,,,0,01/01/26
3403,16000,,,0,01/01/26
3561,16000,,,0,01/01/26
2070,16000,,,0,01/01/26
567,16000,,,0,01/01/26
665,16000,,,0,01/01/26
3523,16000,,,0,01/01/26
3296,16000,,,0,01/01/26
2268,16000,,,0,01/01/26
2868,16000,,,0,01/01/26
708,16000,,,0,01/01/26
903,16000,,,0,01/01/26
3559,16000,,,0,01/01/26
3001,16000,,,0,01/01/26
3388,16000,,,0,01/01/26
843,16000,,,0,01/01/26
650,16000,,,0,01/01/26
1829,16000,,,0,01/01/26
2830,16000,,,0,01/01/26
3161,16000,,,0,01/01/26
3292,16000,,,0,01/01/26
702,16000,,,0,01/01/26
3365,16000,,,0,01/01/26
2755,16000,,,0,01/01/26
3166,16000,,,0,01/01/26
438,16000,,,0,01/01/26
444,16000,,,0,01/01/26
3532,16000,,,0,01/01/26
1319,16000,,,0,01/01/26
3540,16000,,,0,01/01/26
2790,16000,,,35017,01/01/26
3421,16000,,,0,01/01/26
2443,16000,,,0,01/01/26
3512,16000,,,0,01/01/26
3505,16000,,,0,01/01/26
3328,16000,,,0,01/01/26
67,16000,,,0,01/01/26
2557,16000,,,0,01/01/26
2996,16000,,,0,01/01/26
3538,16000,,,0,01/01/26
2877,16000,,,0,01/01/26
1329,16000,,,0,01/01/26
2065,16000,,,0,01/01/26
2618,16000,,,0,01/01/26
685,16000,,,0,01/01/26
3395,16000,,,0,01/01/26
2609,16000,,,0,01/01/26
2015,16000,,,0,01/01/26
2518,16000,,,0,01/01/26
3245,16000,,,0,01/01/26
705,16000,,,0,01/01/26
1000,16000,,,0,01/01/26
2673,16000,,,0,01/01/26
3077,16000,,,0,01/01/26
600,16000,,,0,01/01/26
2170,16000,,,0,01/01/26
1581,16000,,,0,01/01/26
2034,16000,,,0,01/01/26
2368,16000,,,0,01/01/26
1573,16000,,,0,01/01/26
3311,16000,,,0,01/01/26
85,16000,,,0,01/01/26
2499,16000,,,0,01/01/26
1291,16000,,,0,01/01/26
2682,16000,,,0,01/01/26
254,16000,,,0,01/01/26
3202,16000,,,0,01/01/26
3510,16000,,,0,01/01/26
3552,16000,,,0,01/01/26
3413,16000,,,0,01/01/26
1399,16000,,,0,01/01/26
2085,16000,,,0,01/01/26
1781,16000,,,0,01/01/26
2306,16000,,,0,01/01/26
1747,16000,,,0,01/01/26
3027,16000,,,0,01/01/26
3550,16000,,,0,01/01/26
1966,16000,,,0,01/01/26
3293,16000,,,0,01/01/26
2914,16000,,,0,01/01/26
1973,16000,,,0,01/01/26
598,16000,,,0,01/01/26
1680,16000,,,0,01/01/26
1288,16000,,,0,01/01/26
1151,16000,,,0,01/01/26
2245,16000,,,0,01/01/26
3255,16000,,,0,01/01/26
3554,16000,,,0,01/01/26
2611,16000,,,0,01/01/26
902,16000,,,0,01/01/26
1326,16000,,,49,01/01/26
3517,16000,,,0,01/01/26
2929,16000,,,0,01/01/26
2312,16000,,,0,01/01/26
841,16000,,,0,01/01/26
574,16000,,,0,01/01/26
1927,16000,,,0,01/01/26
2776,16000,,,0,01/01/26
3136,16000,,,0,01/01/26
330,16000,,,0,01/01/26
2629,16000,,,0,01/01/26
1158,16000,,,0,01/01/26
2584,16000,,,0,01/01/26
3396,16000,,,0,01/01/26
101,16000,,,0,01/01/26
2507,16000,,,0,01/01/26
2879,16000,,,0,01/01/26
3533,16000,,,0,01/01/26
3176,16000,,,0,01/01/26
1885,16000,,,0,01/01/26
3535,16000,,,0,01/01/26
1659,16000,,,0,01/01/26
3529,16000,,,0,01/01/26
2440,16000,,,0,01/01/26
3271,16000,,,0,01/01/26
1745,16000,,,0,01/01/26
1312,16000,,,0,01/01/26
1948,16000,,,0,01/01/26
2664,16000,,,0,01/01/26
646,16000,,,0,01/01/26
2726,16000,,,0,01/01/26
1144,16000,,,0,01/01/26
3337,16000,,,0,01/01/26
3231,16000,,,0,01/01/26
481,16000,,,0,01/01/26
2208,16000,,,0,01/01/26
1114,16000,,,0,01/01/26
3185,16000,,,0,01/01/26
3306,16000,,,0,01/01/26
965,16000,,,0,01/01/26
1978,16000,,,0,01/01/26
2216,16000,,,0,01/01/26
2374,16000,,,0,01/01/26
2590,16000,,,0,01/01/26
3300,16000,,,0,01/01/26
3542,16000,,,0,01/01/26
3518,16000,,,0,01/01/26
2402,16000,,,0,01/01/26
3116,16000,,,0,01/01/26
2587,16000,,,0,01/01/26
2534,16000,,,0,01/01/26
3415,16000,,,0,01/01/26
3466,16000,,,0,01/01/26
1115,16000,,,0,01/01/26
3269,16000,,,0,01/01/26
2494,16000,,,0,01/01/26
3522,16000,,,0,01/01/26
3247,16000,,,0,01/01/26
3527,16000,,,0,01/01/26
2802,16000,,,0,01/01/26
3257,16000,,,0,01/01/26
857,16000,,,0,01/01/26
804,16000,,,0,01/01/26
3390,16000,,,0,01/01/26
1637,16000,,,0,01/01/26
77,16000,,,0,01/01/26
3539,16000,,,0,01/01/26
3450,16000,,,0,01/01/26
493,16000,,,0,01/01/26
3330,16000,,,0,01/01/26
2867,16000,,,0,01/01/26
3524,16000,,,0,01/01/26
3224,16000,,,0,01/01/26
963,16000,,,0,01/01/26
3294,16000,,,0,01/01/26
2880,16000,,,0,01/01/26
2390,16000,,,0,01/01/26
236,16000,,,0,01/01/26
2995,16000,,,0,01/01/26
2551,16000,,,0,01/01/26
2900,16000,,,0,01/01/26
3184,16000,,,0,01/01/26
2733,16000,,,0,01/01/26
779,16000,,,0,01/01/26
2225,16000,,,0,01/01/26
2564,17000,,,477630,01/01/26
3001,17000,,,1061101,01/01/26
3479,17000,,,874533,01/01/26
3185,17000,,,467353,01/01/26
3525,17000,,,1049181,01/01/26
3450,17000,,,106023,01/01/26
1949,17000,,,1786112,01/01/26
3518,17000,,,0,01/01/26
3294,17000,,,1065728,01/01/26
538,17000,,,882564,01/01/26
2495,17000,,,789148,01/01/26
236,17000,,,305920,01/01/26
2225,17000,,,10491540,01/01/26
2557,17000,,,727613,01/01/26
2790,17000,,,3243490,01/01/26
3395,17000,,,1659312,01/01/26
2914,17000,,,34,01/01/26
3416,17000,,,834,01/01/26
3242,17000,,,0,01/01/26
3269,17000,,,2116451,01/01/26
841,17000,,,13673170,01/01/26
3247,17000,,,288545,01/01/26
3500,17000,,,140519,01/01/26
2518,17000,,,29520130,01/01/26
3465,17000,,,20750782,01/01/26
1659,17000,,,0,01/01/26
708,17000,,,553604,01/01/26
2407,17000,,,24856,01/01/26
665,17000,,,75223,01/01/26
1000,17000,,,2428625930,01/01/26
3548,17000,,,0,01/01/26
435,17000,,,116361,01/01/26
600,17000,,,2285716,01/01/26
2868,17000,,,536444,01/01/26
354,17000,,,558981113,01/01/26
2772,17000,,,492983,01/01/26
3365,17000,,,1987986,01/01/26
842,17000,,,1823842,01/01/26
3223,17000,,,2641717,01/01/26
170,17000,,,29837010,01/01/26
3468,17000,,,2051,01/01/26
3473,17000,,,1343029,01/01/26
3138,17000,,,2537611,01/01/26
2664,17000,,,418893,01/01/26
3257,17000,,,1226779,01/01/26
2443,17000,,,4979244,01/01/26
2682,17000,,,415217,01/01/26
3235,17000,,,63847,01/01/26
2867,17000,,,1263388,01/01/26
3524,17000,,,0,01/01/26
2530,17000,,,331575,01/01/26
2707,17000,,,30026422,01/01/26
492,17000,,,58409,01/01/26
3482,17000,,,2604219,01/01/26
3515,17000,,,73884,01/01/26
3542,17000,,,4080685,01/01/26
212,17000,,,4627261,01/01/26
3013,17000,,,2905501,01/01/26
3340,17000,,,14564377,01/01/26
3095,17000,,,19081,01/01/26
685,17000,,,51535,01/01/26
1326,17000,,,343272369,01/01/26
2568,17000,,,172548,01/01/26
3551,17000,,,0,01/01/26
1809,17000,,,54502,01/01/26
2802,17000,,,74335,01/01/26
2584,17000,,,176571,01/01/26
2673,17000,,,312070237,01/01/26
1281,17000,,,48267,01/01/26
2268,17000,,,33606596,01/01/26
2499,17000,,,199417,01/01/26
2997,17000,,,37685,01/01/26
3559,17000,,,0,01/01/26
1747,17000,,,12721,01/01/26
2721,17000,,,136542,01/01/26
817,17000,,,42885,01/01/26
1948,17000,,,45610,01/01/26
3318,17000,,,0,01/01/26
1114,17000,,,58564,01/01/26
990,17000,,,50425,01/01/26
3552,17000,,,0,01/01/26
1399,17000,,,98381,01/01/26
3544,17000,,,2699,01/01/26
3027,17000,,,8353298,01/01/26
1920,17000,,,1601329,01/01/26
3545,17000,,,1331097,01/01/26
2546,17000,,,15703277,01/01/26
554,17000,,,2889078,01/01/26
1885,17000,,,5956813,01/01/26
21,17000,,,240454,01/01/26
902,17000,,,1641235,01/01/26
1151,17000,,,24379,01/01/26
3556,17000,,,1117,01/01/26
3512,17000,,,33618,01/01/26
2796,17000,,,0,01/01/26
2880,17000,,,678577,01/01/26
478,17000,,,576561,01/01/26
3124,17000,,,504574,01/01/26
2998,17000,,,22548179,01/01/26
3328,17000,,,181172,01/01/26
2900,17000,,,155017,01/01/26
2766,17000,,,7110431,01/01/26
480,17000,,,997683,01/01/26
485,17000,,,20363981,01/01/26
3245,17000,,,300844,01/01/26
2015,17000,,,258617,01/01/26
3508,17000,,,11316,01/01/26
705,17000,,,2389020,01/01/26
3314,17000,,,94669,01/01/26
3403,17000,,,5563770,01/01/26
3379,17000,,,252295,01/01/26
604,17000,,,332282,01/01/26
1818,17000,,,2167,01/01/26
3390,17000,,,164122,01/01/26
2440,17000,,,563036,01/01/26
3279,17000,,,16754558,01/01/26
3533,17000,,,3073,01/01/26
3547,17000,,,7253,01/01/26
646,17000,,,1099457,01/01/26
3535,17000,,,0,01/01/26
2881,17000,,,55567,01/01/26
3292,17000,,,49180913,01/01/26
3306,17000,,,2,01/01/26
2738,17000,,,9036498,01/01/26
2883,17000,,,442885,01/01/26
2816,17000,,,2574237,01/01/26
101,17000,,,19451050,01/01/26
2374,17000,,,91767,01/01/26
695,17000,,,96424,01/01/26
965,17000,,,1671849,01/01/26
2402,17000,,,4090742,01/01/26
3224,17000,,,654057,01/01/26
2876,17000,,,53345,01/01/26
1680,17000,,,107931,01/01/26
2995,17000,,,1640482,01/01/26
3532,17000,,,337,01/01/26
524,17000,,,401337,01/01/26
2065,17000,,,361848,01/01/26
1966,17000,,,2510804,01/01/26
2289,17000,,,8964406,01/01/26
598,17000,,,15578,01/01/26
2551,17000,,,643047,01/01/26
3354,17000,,,4308547,01/01/26
53,17000,,,528596,01/01/26
1067,17000,,,10745791,01/01/26
2776,17000,,,4453577,01/01/26
2119,17000,,,912496,01/01/26
779,17000,,,199263,01/01/26
1927,17000,,,5034474,01/01/26
3417,17000,,,44369,01/01/26
575,17000,,,263011,01/01/26
903,17000,,,513500,01/01/26
1732,17000,,,1454,01/01/26
1144,17000,,,74281,01/01/26
2650,17000,,,718208,01/01/26
2559,17000,,,923917,01/01/26
3017,17000,,,424694,01/01/26
804,17000,,,21834,01/01/26
3561,17000,,,0,01/01/26
2034,17000,,,14,01/01/26
3231,17000,,,50821,01/01/26
843,17000,,,4165071,01/01/26
481,17000,,,652991,01/01/26
2507,17000,,,3465867,01/01/26
3202,17000,,,171701,01/01/26
328,17000,,,54329572,01/01/26
3330,17000,,,1364293,01/01/26
2085,17000,,,35837,01/01/26
2574,17000,,,104711,01/01/26
1745,17000,,,4462605,01/01/26
1978,17000,,,275741933,01/01/26
2789,17000,,,1196517,01/01/26
2216,17000,,,308723,01/01/26
2602,17000,,,5030280,01/01/26
415,17000,,,6969587,01/01/26
3300,17000,,,557167,01/01/26
875,17000,,,154559,01/01/26
3166,17000,,,0,01/01/26
1781,17000,,,29982,01/01/26
2587,17000,,,984766,01/01/26
2645,17000,,,240733,01/01/26
609,17000,,,1035193,01/01/26
249,17000,,,610405,01/01/26
3116,17000,,,3285,01/01/26
3333,17000,,,574801,01/01/26
3184,17000,,,47821,01/01/26
2275,17000,,,140197762,01/01/26
3421,17000,,,4623264,01/01/26
1810,17000,,,34063736,01/01/26
2494,17000,,,554928,01/01/26
3255,17000,,,18118101,01/01/26
3470,17000,,,9703014,01/01/26
3543,17000,,,500806,01/01/26
2534,17000,,,3900211,01/01/26
3446,17000,,,99268,01/01/26
2932,17000,,,90059,01/01/26
3523,17000,,,14997,01/01/26
2763,17000,,,2024448,01/01/26
3529,17000,,,12522,01/01/26
3173,17000,,,89593,01/01/26
1158,17000,,,1324340,01/01/26
1573,17000,,,2514243,01/01/26
2726,17000,,,829,01/01/26
3463,17000,,,0,01/01/26
106,17000,,,35493,01/01/26
3298,17000,,,185167,01/01/26
3077,17000,,,133334,01/01/26
567,17000,,,593372,01/01/26
3396,17000,,,4724227,01/01/26
85,17000,,,15917,01/01/26
2830,17000,,,1123,01/01/26
1896,17000,,,3095,01/01/26
444,17000,,,167,01/01/26
429,17000,,,15788800,01/01/26
2390,17000,,,285099,01/01/26
3517,17000,,,0,01/01/26
588,17000,,,6878918,01/01/26
2982,17000,,,266018,01/01/26
2611,17000,,,203659,01/01/26
2733,17000,,,3528768,01/01/26
1765,17000,,,174276,01/01/26
3349,17000,,,139371557,01/01/26
2877,17000,,,0,01/01/26
1143,17000,,,414871,01/01/26
1481,17000,,,5460004765,01/01/26
3527,17000,,,246727,01/01/26
1376,17000,,,1391007,01/01/26
3467,17000,,,5615143,01/01/26
3271,17000,,,391011,01/01/26
3099,17000,,,48783,01/01/26
3303,17000,,,3790975,01/01/26
857,17000,,,554471,01/01/26
3176,17000,,,150401,01/01/26
702,17000,,,311544,01/01/26
3539,17000,,,83835,01/01/26
1370,17000,,,9703,01/01/26
2807,17000,,,205063,01/01/26
2,17000,,,64521,01/01/26
3341,17000,,,172353,01/01/26
2306,17000,,,19205025,01/01/26
2070,17000,,,71664,01/01/26
2368,17000,,,7558,01/01/26
1052,17000,,,1367478,01/01/26
2208,17000,,,539217,01/01/26
3161,17000,,,1456002,01/01/26
3510,17000,,,0,01/01/26
3531,17000,,,1469460,01/01/26
3324,17000,,,75,01/01/26
1829,17000,,,790154,01/01/26
2799,17000,,,666532,01/01/26
760,17000,,,1102267,01/01/26
436,17000,,,71903038,01/01/26
2590,17000,,,46902741,01/01/26
2996,17000,,,249538,01/01/26
3538,17000,,,1136104,01/01/26
2103,17000,,,190862,01/01/26
3554,17000,,,0,01/01/26
1115,17000,,,441691,01/01/26
3540,17000,,,104631,01/01/26
3452,17000,,,52823,01/01/26
1329,17000,,,2317481,01/01/26
537,17000,,,77504,01/01/26
3407,17000,,,417,01/01/26
2609,17000,,,46830,01/01/26
3136,17000,,,35389,01/01/26
3505,17000,,,11626,01/01/26
67,17000,,,8849232,01/01/26
121,17000,,,37088351,01/01/26
2490,17000,,,5635401,01/01/26
2312,17000,,,143493618,01/01/26
2618,17000,,,1131238,01/01/26
2929,17000,,,26765036,01/01/26
574,17000,,,0,01/01/26
3511,17000,,,0,01/01/26
1,17000,,,4560850,01/01/26
1307,17000,,,24008502,01/01/26
2990,17000,,,109785,01/01/26
1352,17000,,,146659,01/01/26
2170,17000,,,5833915,01/01/26
1581,17000,,,2239751,01/01/26
1312,17000,,,118580,01/01/26
2853,17000,,,4420,01/01/26
3194,17000,,,459841,01/01/26
2659,17000,,,776557,01/01/26
2210,17000,,,12655269,01/01/26
3337,17000,,,3269,01/01/26
650,17000,,,45357563,01/01/26
1291,17000,,,28875,01/01/26
254,17000,,,6761145,01/01/26
933,17000,,,10943,01/01/26
2722,17000,,,4641,01/01/26
2252,17000,,,299891,01/01/26
3546,17000,,,7822,01/01/26
2761,17000,,,6058,01/01/26
1973,17000,,,52693,01/01/26
1343,17000,,,4170162,01/01/26
2964,17000,,,449660,01/01/26
356,17000,,,243635,01/01/26
2245,17000,,,16548,01/01/26
2755,17000,,,522788,01/01/26
3494,17000,,,489275,01/01/26
1319,17000,,,2075290,01/01/26
1049,17000,,,685883,01/01/26
963,17000,,,149198037,01/01/26
3550,17000,,,0,01/01/26
3490,17000,,,0,01/01/26
1288,17000,,,313679,01/01/26
3293,17000,,,210815,01/01/26
2846,17000,,,320349,01/01/26
3522,17000,,,0,01/01/26
3415,17000,,,0,01/01/26
3252,17000,,,11851733,01/01/26
3557,17000,,,0,01/01/26
3466,17000,,,640296,01/01/26
2748,17000,,,11661162,01/01/26
256,17000,,,17146,01/01/26
3436,17000,,,374198,01/01/26
330,17000,,,72746,01/01/26
503,17000,,,0,01/01/26
2438,17000,,,251282,01/01/26
783,17000,,,52907,01/01/26
77,17000,,,21941,01/01/26
2307,17000,,,18820065,01/01/26
3296,17000,,,148244,01/01/26
1637,17000,,,1148998,01/01/26
493,17000,,,20361567,01/01/26
2860,17000,,,124581,01/01/26
2905,17000,,,79178,01/01/26
3507,17000,,,5778,01/01/26
438,17000,,,1311334,01/01/26
1720,17000,,,567032,01/01/26
2629,17000,,,0,01/01/26
3388,17000,,,8583445,01/01/26
2506,17000,,,2039886,01/01/26
1788,17000,,,38942,01/01/26
3413,17000,,,256039,01/01/26
2879,17000,,,7689631,01/01/26
3311,17000,,,1054643,01/01/26
2838,17000,,,298375,01/01/26
1114,10001,,,255276,01/01/26
2252,10001,,,1671438,01/01/26
3298,10001,,,933837,01/01/26
1978,10001,,,1150170461,01/01/26
1885,10001,,,32136096,01/01/26
2574,10001,,,887317,01/01/26
438,10001,,,4693649,01/01/26
2402,10001,,,20116270,01/01/26
2530,10001,,,1980670,01/01/26
3318,10001,,,14917,01/01/26
3494,10001,,,17428818,01/01/26
3116,10001,,,78243,01/01/26
2587,10001,,,5737992,01/01/26
1151,10001,,,363669,01/01/26
902,10001,,,6473960,01/01/26
3517,10001,,,0,01/01/26
2289,10001,,,67509574,01/01/26
3415,10001,,,244052,01/01/26
53,10001,,,4641142,01/01/26
1,10001,,,124450465,01/01/26
1326,10001,,,3237880551,01/01/26
3511,10001,,,418768,01/01/26
2490,10001,,,19845288,01/01/26
3446,10001,,,18823311,01/01/26
2015,10001,,,2027156,01/01/26
2103,10001,,,649594,01/01/26
2995,10001,,,4209549,01/01/26
2557,10001,,,26725477,01/01/26
2964,10001,,,1429634,01/01/26
2551,10001,,,13944983,01/01/26
480,10001,,,5780810,01/01/26
3470,10001,,,27590913,01/01/26
3407,10001,,,7367351,01/01/26
3136,10001,,,239033,01/01/26
330,10001,,,600094,01/01/26
3314,10001,,,272034,01/01/26
705,10001,,,28432483,01/01/26
3172,10001,,,1581394,01/01/26
1809,10001,,,549706,01/01/26
1281,10001,,,599168,01/01/26
2034,10001,,,240335,01/01/26
2868,10001,,,1287216,01/01/26
600,10001,,,18401542,01/01/26
3523,10001,,,1079591,01/01/26
2170,10001,,,84118677,01/01/26
3231,10001,,,292057,01/01/26
1637,10001,,,21201174,01/01/26
567,10001,,,6134248,01/01/26
2664,10001,,,2967844,01/01/26
3257,10001,,,19866596,01/01/26
650,10001,,,176632599,01/01/26
2838,10001,,,1507107,01/01/26
3413,10001,,,1096169,01/01/26
170,10001,,,118658641,01/01/26
1399,10001,,,965783,01/01/26
415,10001,,,49804679,01/01/26
2546,10001,,,234400964,01/01/26
554,10001,,,14704899,01/01/26
3542,10001,,,76118157,01/01/26
3452,10001,,,96416,01/01/26
3294,10001,,,20040832,01/01/26
356,10001,,,1529635,01/01/26
236,10001,,,822101,01/01/26
2914,10001,,,12965043,01/01/26
760,10001,,,3607416,01/01/26
3184,10001,,,193261,01/01/26
3490,10001,,,601029,01/01/26
2609,10001,,,221045,01/01/26
2494,10001,,,3814338,01/01/26
2796,10001,,,123989,01/01/26
2998,10001,,,105153417,01/01/26
2119,10001,,,5252500,01/01/26
2312,10001,,,799344001,01/01/26
256,10001,,,3158454,01/01/26
3500,10001,,,4306625,01/01/26
2110,10001,,,38057950,01/01/26
1659,10001,,,264291,01/01/26
2,10001,,,864569,01/01/26
3279,10001,,,72199464,01/01/26
435,10001,,,2067866,01/01/26
2997,10001,,,6151002,01/01/26
3539,10001,,,1584100,01/01/26
3463,10001,,,694004,01/01/26
3173,10001,,,360174,01/01/26
101,10001,,,56007376,01/01/26
2210,10001,,,89008592,01/01/26
493,10001,,,61506494,01/01/26
328,10001,,,296821753,01/01/26
695,10001,,,484725,01/01/26
2853,10001,,,452007,01/01/26
3235,10001,,,2697299,01/01/26
2738,10001,,,27791429,01/01/26
1720,10001,,,2598660,01/01/26
106,10001,,,510559,01/01/26
2867,10001,,,9737378,01/01/26
2755,10001,,,6042751,01/01/26
2564,10001,,,1737116,01/01/26
933,10001,,,183124,01/01/26
3550,10001,,,90745,01/01/26
2495,10001,,,12987374,01/01/26
1949,10001,,,4056692,01/01/26
3293,10001,,,3095134,01/01/26
3349,10001,,,1047940427,01/01/26
598,10001,,,421364,01/01/26
478,10001,,,1964717,01/01/26
2245,10001,,,185748,01/01/26
429,10001,,,73075665,01/01/26
2611,10001,,,7879937,01/01/26
2534,10001,,,8071093,01/01/26
2766,10001,,,167460359,01/01/26
1115,10001,,,1406943,01/01/26
1049,10001,,,5173304,01/01/26
2225,10001,,,44640052,01/01/26
3553,10001,,,6486,01/01/26
485,10001,,,53910492,01/01/26
1481,10001,,,19127480571,01/01/26
2748,10001,,,343140253,01/01/26
3340,10001,,,61333113,01/01/26
3522,10001,,,8042814,01/01/26
3242,10001,,,106595,01/01/26
503,10001,,,34530,01/01/26
3287,10001,,,410606736,01/01/26
1818,10001,,,147205,01/01/26
2440,10001,,,48037156,01/01/26
1732,10001,,,212142,01/01/26
3561,10001,,,0,01/01/26
708,10001,,,4749897,01/01/26
2629,10001,,,5927914,01/01/26
3176,10001,,,1240081,01/01/26
3303,10001,,,14118703,01/01/26
2816,10001,,,19118775,01/01/26
3535,10001,,,39432,01/01/26
2860,10001,,,1837795,01/01/26
3365,10001,,,12448622,01/01/26
842,10001,,,4973001,01/01/26
85,10001,,,359258,01/01/26
1291,10001,,,395728,01/01/26
3161,10001,,,3109683,01/01/26
3479,10001,,,5971059,01/01/26
990,10001,,,661143,01/01/26
1896,10001,,,1259157,01/01/26
3194,10001,,,3685577,01/01/26
2905,10001,,,604124,01/01/26
3531,10001,,,5486567,01/01/26
444,10001,,,269866,01/01/26
875,10001,,,850108,01/01/26
3333,10001,,,5955264,01/01/26
2722,10001,,,151833,01/01/26
2790,10001,,,56000896,01/01/26
963,10001,,,1021092149,01/01/26
3512,10001,,,996843,01/01/26
3328,10001,,,9237343,01/01/26
2707,10001,,,77736024,01/01/26
841,10001,,,40832378,01/01/26
1927,10001,,,16793070,01/01/26
3247,10001,,,2611515,01/01/26
804,10001,,,331745,01/01/26
77,10001,,,4486424,01/01/26
1158,10001,,,3710364,01/01/26
1312,10001,,,644695,01/01/26
3533,10001,,,196642,01/01/26
843,10001,,,15622934,01/01/26
2726,10001,,,27516,01/01/26
2499,10001,,,674333,01/01/26
1352,10001,,,1832436,01/01/26
3507,10001,,,66775,01/01/26
3396,10001,,,14671331,01/01/26
1948,10001,,,2471377,01/01/26
2772,10001,,,4080783,01/01/26
3525,10001,,,7052122,01/01/26
3450,10001,,,2080840,01/01/26
2682,10001,,,2091797,01/01/26
3223,10001,,,8545633,01/01/26
1781,10001,,,302317,01/01/26
3545,10001,,,63064653,01/01/26
3468,10001,,,721418,01/01/26
2590,10001,,,211271179,01/01/26
3224,10001,,,2858038,01/01/26
3524,10001,,,1609593,01/01/26
1973,10001,,,606333,01/01/26
436,10001,,,321347350,01/01/26
1680,10001,,,2140083,01/01/26
3505,10001,,,114012,01/01/26
2996,10001,,,1044327,01/01/26
609,10001,,,3813458,01/01/26
1288,10001,,,2223077,01/01/26
537,10001,,,562962,01/01/26
3095,10001,,,256181,01/01/26
3255,10001,,,84042206,01/01/26
492,10001,,,689051,01/01/26
2618,10001,,,11412724,01/01/26
2932,10001,,,1022238,01/01/26
2929,10001,,,76891413,01/01/26
