"REGN,N,4,0","CODE,C,5","SIM_R,N,16,0","SIM_V,N,16,0","SIM_ITOGO,N,16,0","DT,D"
3279,16000,,,0,10/01/23
3396,16000,,,0,10/01/23
2048,16000,,,0,10/01/23
2551,16000,,,0,10/01/23
3545,16000,,,0,10/01/23
1354,16000,,,188,10/01/23
3354,16000,,,0,10/01/23
567,16000,,,0,10/01/23
3330,16000,,,0,10/01/23
53,16000,,,0,10/01/23
695,16000,,,0,10/01/23
2568,16000,,,0,10/01/23
3475,16000,,,0,10/01/23
356,16000,,,0,10/01/23
1399,16000,,,0,10/01/23
3388,16000,,,0,10/01/23
3454,16000,,,0,10/01/23
1781,16000,,,0,10/01/23
2602,16000,,,0,10/01/23
2838,16000,,,0,10/01/23
3001,16000,,,0,10/01/23
3540,16000,,,0,10/01/23
1557,16000,,,0,10/01/23
3318,16000,,,0,10/01/23
604,16000,,,0,10/01/23
779,16000,,,0,10/01/23
1288,16000,,,0,10/01/23
328,16000,,,0,10/01/23
3166,16000,,,0,10/01/23
3527,16000,,,0,10/01/23
1291,16000,,,0,10/01/23
2645,16000,,,0,10/01/23
3161,16000,,,0,10/01/23
1481,16000,,,0,10/01/23
3522,16000,,,0,10/01/23
485,16000,,,0,10/01/23
3172,16000,,,0,10/01/23
3417,16000,,,0,10/01/23
2103,16000,,,0,10/01/23
2557,16000,,,0,10/01/23
3095,16000,,,0,10/01/23
3500,16000,,,0,10/01/23
480,16000,,,0,10/01/23
2609,16000,,,0,10/01/23
3255,16000,,,0,10/01/23
3328,16000,,,0,10/01/23
3518,16000,,,0,10/01/23
2590,16000,,,0,10/01/23
3184,16000,,,0,10/01/23
3257,16000,,,0,10/01/23
2494,16000,,,0,10/01/23
2776,16000,,,0,10/01/23
3136,16000,,,0,10/01/23
2245,16000,,,0,10/01/23
2152,16000,,,0,10/01/23
2289,16000,,,0,10/01/23
77,16000,,,0,10/01/23
2530,16000,,,0,10/01/23
3532,16000,,,0,07/01/23
2312,16000,,,0,10/01/23
3473,16000,,,0,10/01/23
1732,16000,,,0,10/01/23
3194,16000,,,0,10/01/23
3511,16000,,,0,10/01/23
685,16000,,,0,10/01/23
1455,16000,,,0,10/01/23
2879,16000,,,0,10/01/23
3290,16000,,,0,10/01/23
3415,16000,,,0,10/01/23
3463,16000,,,0,10/01/23
1143,16000,,,0,10/01/23
1352,16000,,,0,10/01/23
2241,16000,,,0,10/01/23
3436,16000,,,0,10/01/23
1,16000,,,0,10/01/23
3515,16000,,,0,10/01/23
2168,16000,,,0,10/01/23
2438,16000,,,0,10/01/23
2755,16000,,,0,10/01/23
3294,16000,,,0,10/01/23
3512,16000,,,0,10/01/23
3306,16000,,,0,10/01/23
3450,16000,,,0,10/01/23
1046,16000,,,0,10/01/23
2789,16000,,,0,10/01/23
444,16000,,,0,10/01/23
2119,16000,,,0,10/01/23
3124,16000,,,0,10/01/23
3173,16000,,,0,10/01/23
1329,16000,,,0,10/01/23
481,16000,,,0,10/01/23
2309,16000,,,0,10/01/23
2584,16000,,,0,10/01/23
2733,16000,,,0,10/01/23
3252,16000,,,0,10/01/23
3520,16000,,,0,10/01/23
2306,16000,,,0,10/01/23
3349,16000,,,21443,10/01/23
415,16000,,,0,10/01/23
2034,16000,,,0,10/01/23
2574,16000,,,0,10/01/23
85,16000,,,0,10/01/23
598,16000,,,0,10/01/23
2995,16000,,,0,10/01/23
2070,16000,,,0,10/01/23
2914,16000,,,0,10/01/23
3271,16000,,,0,10/01/23
1114,16000,,,0,10/01/23
538,16000,,,0,10/01/23
2252,16000,,,0,10/01/23
705,16000,,,0,10/01/23
2546,16000,,,0,10/01/23
3027,16000,,,0,10/01/23
3013,16000,,,0,10/01/23
354,16000,,,83365,10/01/23
1312,16000,,,0,10/01/23
857,16000,,,0,10/01/23
2390,16000,,,0,10/01/23
2559,16000,,,0,10/01/23
1818,16000,,,0,10/01/23
1281,16000,,,0,10/01/23
2900,16000,,,0,10/01/23
435,16000,,,0,10/01/23
2225,16000,,,0,10/01/23
2587,16000,,,0,10/01/23
2877,16000,,,0,10/01/23
1326,16000,,,155,10/01/23
2209,16000,,,0,10/01/23
1745,16000,,,0,10/01/23
1829,16000,,,0,10/01/23
2932,16000,,,0,10/01/23
1370,16000,,,0,10/01/23
1376,16000,,,0,10/01/23
2738,16000,,,0,10/01/23
3242,16000,,,0,10/01/23
2576,16000,,,0,10/01/23
3303,16000,,,0,10/01/23
3467,16000,,,0,10/01/23
3505,16000,,,0,10/01/23
2816,16000,,,0,10/01/23
3333,16000,,,0,10/01/23
1885,16000,,,0,10/01/23
2368,16000,,,0,10/01/23
2499,16000,,,0,10/01/23
2407,16000,,,0,10/01/23
2880,16000,,,0,10/01/23
3546,16000,,,0,10/01/23
2659,16000,,,0,10/01/23
3365,16000,,,0,10/01/23
1747,16000,,,0,10/01/23
2443,16000,,,0,10/01/23
1896,16000,,,0,10/01/23
2883,16000,,,0,10/01/23
842,16000,,,0,10/01/23
3138,16000,,,0,10/01/23
1637,16000,,,0,10/01/23
2726,16000,,,0,10/01/23
2860,16000,,,0,10/01/23
2374,16000,,,0,10/01/23
3202,16000,,,0,10/01/23
3490,16000,,,0,10/01/23
3416,16000,,,0,10/01/23
503,16000,,,0,10/01/23
170,16000,,,0,10/01/23
2881,16000,,,0,10/01/23
3099,16000,,,0,10/01/23
3175,16000,,,0,10/01/23
3296,16000,,,0,10/01/23
436,16000,,,0,10/01/23
2,16000,,,0,10/01/23
67,16000,,,0,10/01/23
804,16000,,,0,10/01/23
3300,16000,,,0,10/01/23
3465,16000,,,0,10/01/23
429,16000,,,0,10/01/23
1151,16000,,,0,10/01/23
2650,16000,,,0,10/01/23
3508,16000,,,0,10/01/23
2799,16000,,,0,10/01/23
249,16000,,,0,10/01/23
2507,16000,,,0,10/01/23
3379,16000,,,0,10/01/23
1144,16000,,,0,10/01/23
1788,16000,,,0,10/01/23
101,16000,,,0,10/01/23
2629,16000,,,0,10/01/23
1810,16000,,,0,10/01/23
3517,16000,,,0,07/01/23
3460,16000,,,0,10/01/23
1158,16000,,,0,10/01/23
3523,16000,,,0,10/01/23
1573,16000,,,0,10/01/23
3077,16000,,,0,10/01/23
665,16000,,,0,10/01/23
3542,16000,,,0,10/01/23
1680,16000,,,0,10/01/23
3245,16000,,,0,10/01/23
1343,16000,,,0,10/01/23
1920,16000,,,0,10/01/23
2170,16000,,,0,10/01/23
2618,16000,,,0,10/01/23
2964,16000,,,0,10/01/23
330,16000,,,0,10/01/23
3544,16000,,,0,10/01/23
2682,16000,,,0,10/01/23
575,16000,,,0,10/01/23
600,16000,,,0,10/01/23
2085,16000,,,0,10/01/23
2490,16000,,,0,10/01/23
2996,16000,,,0,10/01/23
493,16000,,,0,10/01/23
2748,16000,,,0,10/01/23
212,16000,,,0,10/01/23
2611,16000,,,0,10/01/23
254,16000,,,0,10/01/23
3407,16000,,,0,10/01/23
3482,16000,,,0,10/01/23
1319,16000,,,0,10/01/23
3446,16000,,,0,10/01/23
903,16000,,,0,10/01/23
2673,16000,,,0,10/01/23
2684,16000,,,0,10/01/23
3337,16000,,,0,10/01/23
3269,16000,,,0,10/01/23
3541,16000,,,0,10/01/23
574,16000,,,0,10/01/23
524,16000,,,0,10/01/23
1049,16000,,,0,10/01/23
2440,16000,,,38,10/01/23
2564,16000,,,0,10/01/23
2876,16000,,,0,10/01/23
3224,16000,,,0,10/01/23
3116,16000,,,0,10/01/23
609,16000,,,0,10/01/23
817,16000,,,0,10/01/23
2272,16000,,,0,10/01/23
2275,16000,,,0,10/01/23
2707,16000,,,0,10/01/23
2796,16000,,,0,10/01/23
3524,16000,,,0,10/01/23
1765,16000,,,0,10/01/23
1966,16000,,,0,10/01/23
2402,16000,,,0,10/01/23
2506,16000,,,0,10/01/23
3314,16000,,,0,10/01/23
3293,16000,,,0,10/01/23
3543,16000,,,0,10/01/23
1067,16000,,,0,10/01/23
2990,16000,,,0,10/01/23
3395,16000,,,0,10/01/23
3538,16000,,,0,10/01/23
843,16000,,,0,10/01/23
1573,17000,,,890487,10/01/23
3542,17000,,,80957,10/01/23
2860,17000,,,125841,10/01/23
3403,17000,,,2943533,10/01/23
2618,17000,,,523127,10/01/23
3522,17000,,,0,10/01/23
3535,17000,,,0,07/01/23
1720,17000,,,540598,10/01/23
2900,17000,,,135601,10/01/23
3470,17000,,,5561478,10/01/23
3417,17000,,,47222,10/01/23
2015,17000,,,144883,10/01/23
965,17000,,,268681,10/01/23
2682,17000,,,520715,10/01/23
1326,17000,,,156825937,10/01/23
3539,17000,,,40549218,10/01/23
492,17000,,,9001,10/01/23
3517,17000,,,0,07/01/23
3173,17000,,,37741,10/01/23
493,17000,,,8175737,10/01/23
537,17000,,,48174,10/01/23
2867,17000,,,192340,10/01/23
2306,17000,,,13126544,10/01/23
1810,17000,,,20588626,10/01/23
3337,17000,,,905890,10/01/23
574,17000,,,223,10/01/23
2772,17000,,,140692,10/01/23
3407,17000,,,1402321,10/01/23
236,17000,,,74456,10/01/23
3541,17000,,,0,10/01/23
3349,17000,,,139009191,10/01/23
1896,17000,,,8498,10/01/23
3269,17000,,,1425387,10/01/23
3388,17000,,,5966601,10/01/23
2530,17000,,,140,10/01/23
2929,17000,,,9341273,10/01/23
3510,17000,,,0,10/01/23
1732,17000,,,22398,10/01/23
2721,17000,,,62269,10/01/23
2761,17000,,,0,10/01/23
3318,17000,,,0,10/01/23
3013,17000,,,1081309,10/01/23
3116,17000,,,882,10/01/23
2881,17000,,,7360,10/01/23
3099,17000,,,25424,10/01/23
1481,17000,,,2552370664,10/01/23
2070,17000,,,11732,10/01/23
2914,17000,,,545,10/01/23
3202,17000,,,252703,10/01/23
328,17000,,,12793515,10/01/23
3415,17000,,,242,10/01/23
1052,17000,,,234907,10/01/23
3161,17000,,,259457,10/01/23
665,17000,,,64346,10/01/23
2587,17000,,,876305,10/01/23
588,17000,,,4050403,10/01/23
1352,17000,,,101495,10/01/23
436,17000,,,31673522,10/01/23
2268,17000,,,17342386,10/01/23
1343,17000,,,1678266,10/01/23
3450,17000,,,0,10/01/23
2103,17000,,,301468,10/01/23
1745,17000,,,2781511,10/01/23
600,17000,,,1984482,10/01/23
2799,17000,,,55778,10/01/23
2755,17000,,,446543,10/01/23
330,17000,,,40376,10/01/23
2119,17000,,,933852,10/01/23
804,17000,,,22508,10/01/23
2763,17000,,,1694195,10/01/23
3500,17000,,,220569,10/01/23
3508,17000,,,10272,10/01/23
2551,17000,,,333580,10/01/23
2733,17000,,,1361339,10/01/23
3532,17000,,,15,07/01/23
3279,17000,,,47756344,10/01/23
3242,17000,,,0,10/01/23
3340,17000,,,7193640,10/01/23
1788,17000,,,12947,10/01/23
101,17000,,,6502897,10/01/23
2245,17000,,,5251,10/01/23
2568,17000,,,83433,10/01/23
2407,17000,,,28363,10/01/23
3330,17000,,,804138,10/01/23
2629,17000,,,0,10/01/23
1747,17000,,,22297,10/01/23
2152,17000,,,0,10/01/23
1399,17000,,,71139,10/01/23
817,17000,,,51567,10/01/23
875,17000,,,156849,10/01/23
1114,17000,,,6353,10/01/23
3292,17000,,,81478509,10/01/23
2374,17000,,,21194,10/01/23
2440,17000,,,311129,10/01/23
2546,17000,,,5811070,10/01/23
3235,17000,,,124026,10/01/23
3490,17000,,,0,10/01/23
1312,17000,,,27125,10/01/23
438,17000,,,383654,10/01/23
2816,17000,,,2061573,10/01/23
3545,17000,,,107508,10/01/23
212,17000,,,2653014,10/01/23
3136,17000,,,28445,10/01/23
695,17000,,,128169,10/01/23
3298,17000,,,157544,10/01/23
1781,17000,,,46780,10/01/23
609,17000,,,542418,10/01/23
3466,17000,,,2419030,10/01/23
1680,17000,,,1054579,10/01/23
2564,17000,,,235004,10/01/23
2838,17000,,,188554,10/01/23
3271,17000,,,176738,10/01/23
3324,17000,,,70,10/01/23
2802,17000,,,49497,10/01/23
933,17000,,,44876,10/01/23
2275,17000,,,47459494,10/01/23
2796,17000,,,115,10/01/23
1455,17000,,,344860,10/01/23
3314,17000,,,42460,10/01/23
3416,17000,,,4351,10/01/23
3543,17000,,,41,10/01/23
1291,17000,,,33543,10/01/23
1143,17000,,,125528,10/01/23
485,17000,,,6446769,10/01/23
3515,17000,,,501734,10/01/23
256,17000,,,24387,10/01/23
2982,17000,,,198510,10/01/23
170,17000,,,13056242,10/01/23
2085,17000,,,47392,10/01/23
1046,17000,,,61932,10/01/23
2210,17000,,,8329791,10/01/23
841,17000,,,43128,10/01/23
3465,17000,,,7719405,10/01/23
2209,17000,,,68695522,10/01/23
2868,17000,,,46272,10/01/23
575,17000,,,2434659,10/01/23
1376,17000,,,1342535,10/01/23
2225,17000,,,6787007,10/01/23
963,17000,,,119648924,10/01/23
3467,17000,,,435588,10/01/23
3413,17000,,,268199,10/01/23
3396,17000,,,898145,10/01/23
254,17000,,,4994967,10/01/23
481,17000,,,64069,10/01/23
1581,17000,,,753290,10/01/23
2590,17000,,,32576001,10/01/23
3252,17000,,,1598386,10/01/23
1144,17000,,,121639,10/01/23
3379,17000,,,638369,10/01/23
2611,17000,,,64408,10/01/23
2443,17000,,,1196876,10/01/23
2499,17000,,,93619,10/01/23
2880,17000,,,384429,10/01/23
85,17000,,,31254,10/01/23
3520,17000,,,0,10/01/23
3341,17000,,,64,10/01/23
3525,17000,,,310354,10/01/23
53,17000,,,213616,10/01/23
3482,17000,,,2128361,10/01/23
1659,17000,,,216100,10/01/23
77,17000,,,8233232,10/01/23
1949,17000,,,193360,10/01/23
316,17000,,,34042684,10/01/23
2216,17000,,,1072671,10/01/23
3296,17000,,,154787,10/01/23
3460,17000,,,6885648,10/01/23
1158,17000,,,308272,10/01/23
3523,17000,,,564,10/01/23
2638,17000,,,15875,10/01/23
857,17000,,,204476,10/01/23
2990,17000,,,61944,10/01/23
3436,17000,,,371717,10/01/23
2506,17000,,,504117,10/01/23
3494,17000,,,2134913,10/01/23
1281,17000,,,52473,10/01/23
2438,17000,,,92441,10/01/23
3306,17000,,,0,10/01/23
902,17000,,,1494016,10/01/23
3176,17000,,,377949,10/01/23
1829,17000,,,753972,10/01/23
2932,17000,,,95448,10/01/23
2790,17000,,,1824831,10/01/23
3247,17000,,,93403,10/01/23
3531,17000,,,769150,10/01/23
3546,17000,,,0,10/01/23
2853,17000,,,5908,10/01/23
1329,17000,,,279144,10/01/23
2494,17000,,,903813,10/01/23
3479,17000,,,845742,10/01/23
2789,17000,,,2265797,10/01/23
480,17000,,,343806,10/01/23
2534,17000,,,4514829,10/01/23
990,17000,,,35321,10/01/23
3507,17000,,,5489,10/01/23
2495,17000,,,1644376,10/01/23
3354,17000,,,5406996,10/01/23
1885,17000,,,5888999,10/01/23
2304,17000,,,420210,10/01/23
2368,17000,,,5685,10/01/23
3017,17000,,,201008,10/01/23
356,17000,,,111781,10/01/23
842,17000,,,696128,10/01/23
3468,17000,,,21765,10/01/23
2312,17000,,,52646630,10/01/23
2241,17000,,,2863239,10/01/23
2807,17000,,,148107,10/01/23
2065,17000,,,88512,10/01/23
3027,17000,,,87388,10/01/23
3538,17000,,,0,10/01/23
503,17000,,,0,10/01/23
2964,17000,,,227203,10/01/23
1818,17000,,,1656,10/01/23
3245,17000,,,55344,10/01/23
1115,17000,,,183992,10/01/23
2,17000,,,101151,10/01/23
650,17000,,,43738630,10/01/23
3172,17000,,,1473,10/01/23
3529,17000,,,352240,10/01/23
2748,17000,,,2570710,10/01/23
1948,17000,,,5262,10/01/23
2490,17000,,,936540,10/01/23
249,17000,,,711888,10/01/23
3518,17000,,,0,10/01/23
1000,17000,,,774591520,10/01/23
2518,17000,,,14161963,10/01/23
3303,17000,,,3034526,10/01/23
3185,17000,,,1270343,10/01/23
478,17000,,,164821,10/01/23
2609,17000,,,65765,10/01/23
3255,17000,,,13673700,10/01/23
3328,17000,,,414956,10/01/23
2766,17000,,,6252604,10/01/23
2507,17000,,,2895111,10/01/23
3124,17000,,,247206,10/01/23
3333,17000,,,140326,10/01/23
3223,17000,,,181984,10/01/23
524,17000,,,368504,10/01/23
2659,17000,,,362403,10/01/23
415,17000,,,2355045,10/01/23
2289,17000,,,8871112,10/01/23
2574,17000,,,55682,10/01/23
2883,17000,,,185355,10/01/23
538,17000,,,298419,10/01/23
3001,17000,,,1031794,10/01/23
685,17000,,,17118,10/01/23
646,17000,,,587959,10/01/23
2846,17000,,,284849,10/01/23
2707,17000,,,9272759,10/01/23
2307,17000,,,5584047,10/01/23
3224,17000,,,56307,10/01/23
3511,17000,,,31,10/01/23
3540,17000,,,21750,10/01/23
2168,17000,,,22453625,10/01/23
1288,17000,,,352175,10/01/23
3061,17000,,,739664,10/01/23
3290,17000,,,8740,10/01/23
3463,17000,,,0,10/01/23
1067,17000,,,4479002,10/01/23
3175,17000,,,245148,10/01/23
3077,17000,,,99044,10/01/23
3395,17000,,,470678,10/01/23
1,17000,,,12773597,10/01/23
121,17000,,,26476239,10/01/23
2208,17000,,,606483,10/01/23
1978,17000,,,113695684,10/01/23
3527,17000,,,141178,10/01/23
1920,17000,,,327605,10/01/23
2170,17000,,,278177,10/01/23
2664,17000,,,261542,10/01/23
3512,17000,,,38465,10/01/23
3231,17000,,,5612,10/01/23
3505,17000,,,35681,10/01/23
106,17000,,,22717,10/01/23
2830,17000,,,1887,10/01/23
3390,17000,,,949,10/01/23
2048,17000,,,5990,10/01/23
1151,17000,,,21710,10/01/23
21,17000,,,128609,10/01/23
2576,17000,,,1922710,10/01/23
3473,17000,,,3014261,10/01/23
2776,17000,,,4065384,10/01/23
1319,17000,,,1149891,10/01/23
3311,17000,,,1524224,10/01/23
598,17000,,,32662,10/01/23
2684,17000,,,638894,10/01/23
1049,17000,,,343091,10/01/23
1557,17000,,,14184250,10/01/23
783,17000,,,58586,10/01/23
2997,17000,,,28096,10/01/23
2876,17000,,,35593,10/01/23
1809,17000,,,44126,10/01/23
3138,17000,,,1445092,10/01/23
705,17000,,,472021,10/01/23
843,17000,,,2021946,10/01/23
2602,17000,,,1931686,10/01/23
2252,17000,,,68361,10/01/23
779,17000,,,96425,10/01/23
708,17000,,,586738,10/01/23
1765,17000,,,110136,10/01/23
1966,17000,,,653221,10/01/23
2879,17000,,,2458889,10/01/23
2390,17000,,,358506,10/01/23
2645,17000,,,90970,10/01/23
604,17000,,,48909,10/01/23
2726,17000,,,2,10/01/23
354,17000,,,537475662,10/01/23
3452,17000,,,9907,10/01/23
2722,17000,,,7021,10/01/23
1973,17000,,,49411,10/01/23
435,17000,,,807115,10/01/23
3544,17000,,,0,10/01/23
3184,17000,,,12811,10/01/23
3300,17000,,,314340,10/01/23
67,17000,,,5295667,10/01/23
3095,17000,,,17275,10/01/23
1370,17000,,,8165,10/01/23
3533,17000,,,2690,10/01/23
567,17000,,,279649,10/01/23
2996,17000,,,84761,10/01/23
2309,17000,,,121951,10/01/23
3475,17000,,,1438986,10/01/23
2673,17000,,,89451915,10/01/23
3446,17000,,,20396,10/01/23
903,17000,,,337867,10/01/23
2905,17000,,,77860,10/01/23
3365,17000,,,510633,10/01/23
2034,17000,,,42,10/01/23
2995,17000,,,1928114,10/01/23
702,17000,,,418024,10/01/23
3454,17000,,,21346,10/01/23
3194,17000,,,227438,10/01/23
3421,17000,,,1459174,10/01/23
1637,17000,,,408687,10/01/23
2402,17000,,,154656,10/01/23
3524,17000,,,0,10/01/23
2272,17000,,,19238709,10/01/23
3293,17000,,,114603,10/01/23
1307,17000,,,1453806,10/01/23
3166,17000,,,0,10/01/23
2559,17000,,,278392,10/01/23
429,17000,,,13088371,10/01/23
1354,17000,,,17651280,10/01/23
444,17000,,,280,10/01/23
2998,17000,,,23856176,10/01/23
3294,17000,,,163559,10/01/23
554,17000,,,1049933,10/01/23
2738,17000,,,9115295,10/01/23
3257,17000,,,328344,10/01/23
760,17000,,,300397,10/01/23
2877,17000,,,0,10/01/23
2584,17000,,,239747,10/01/23
1927,17000,,,667714,10/01/23
2557,17000,,,35585506,10/01/23
2650,17000,,,74359,10/01/23
2110,10001,,,22527285,10/01/23
3251,10001,,,863158948,10/01/23
3368,10001,,,44800676,10/01/23
3287,10001,,,148489023,10/01/23
2638,21000,,,29725,10/01/23
3202,21000,,,15184,10/01/23
3490,21000,,,0,10/01/23
3436,21000,,,57770,10/01/23
1978,21000,,,782678,10/01/23
3538,21000,,,0,10/01/23
2802,21000,,,0,10/01/23
2964,21000,,,389,10/01/23
1046,21000,,,469,10/01/23
2170,21000,,,612,10/01/23
3417,21000,,,0,10/01/23
3294,21000,,,0,10/01/23
3529,21000,,,0,10/01/23
760,21000,,,3045,10/01/23
2682,21000,,,6830,10/01/23
3300,21000,,,43,10/01/23
1376,21000,,,80024,10/01/23
1370,21000,,,0,10/01/23
3257,21000,,,9094,10/01/23
3505,21000,,,0,10/01/23
3328,21000,,,0,10/01/23
2490,21000,,,129482,10/01/23
481,21000,,,9858,10/01/23
2733,21000,,,167640,10/01/23
2499,21000,,,218,10/01/23
2306,21000,,,176837,10/01/23
3330,21000,,,0,10/01/23
2443,21000,,,1447,10/01/23
3365,21000,,,3356,10/01/23
415,21000,,,0,10/01/23
598,21000,,,0,10/01/23
85,21000,,,2,10/01/23
574,21000,,,0,10/01/23
3454,21000,,,0,10/01/23
2830,21000,,,0,10/01/23
3546,21000,,,0,10/01/23
3407,21000,,,5120,10/01/23
2568,21000,,,0,10/01/23
3482,21000,,,72303,10/01/23
2905,21000,,,36725,10/01/23
3337,21000,,,0,10/01/23
356,21000,,,0,10/01/23
2307,21000,,,819708,10/01/23
3001,21000,,,107936,10/01/23
316,21000,,,5529651,10/01/23
705,21000,,,408209,10/01/23
3466,21000,,,0,10/01/23
2707,21000,,,121192,10/01/23
3523,21000,,,0,10/01/23
2065,21000,,,318,10/01/23
3027,21000,,,72,10/01/23
3061,21000,,,35233,10/01/23
3415,21000,,,0,10/01/23
3416,21000,,,839,10/01/23
843,21000,,,50797,10/01/23
1143,21000,,,48723,10/01/23
3245,21000,,,19603,10/01/23
354,21000,,,76528248,10/01/23
933,21000,,,328,10/01/23
3522,21000,,,0,10/01/23
3450,21000,,,0,10/01/23
330,21000,,,8711,10/01/23
3512,21000,,,0,10/01/23
841,21000,,,0,10/01/23
3544,21000,,,0,10/01/23
2209,21000,,,2093536,10/01/23
2790,21000,,,90705,10/01/23
444,21000,,,0,10/01/23
1720,21000,,,48623,10/01/23
3095,21000,,,0,10/01/23
3396,21000,,,0,10/01/23
2518,21000,,,67739,10/01/23
3173,21000,,,573,10/01/23
3340,21000,,,111968,10/01/23
2880,21000,,,115786,10/01/23
2776,21000,,,167618,10/01/23
3520,21000,,,0,10/01/23
492,21000,,,141,10/01/23
2289,21000,,,1571261,10/01/23
236,21000,,,14558,10/01/23
3446,21000,,,0,10/01/23
3473,21000,,,107581,10/01/23
537,21000,,,454,10/01/23
1399,21000,,,18517,10/01/23
1949,21000,,,408,10/01/23
2684,21000,,,1991,10/01/23
3298,21000,,,59,10/01/23
1809,21000,,,1653,10/01/23
2602,21000,,,48373,10/01/23
3224,21000,,,14675,10/01/23
3324,21000,,,0,10/01/23
3524,21000,,,0,10/01/23
1637,21000,,,61720,10/01/23
2216,21000,,,84402,10/01/23
2846,21000,,,166110,10/01/23
121,21000,,,6650433,10/01/23
2252,21000,,,2172,10/01/23
604,21000,,,0,10/01/23
1115,21000,,,118,10/01/23
3452,21000,,,0,10/01/23
485,21000,,,199261,10/01/23
3306,21000,,,0,10/01/23
2664,21000,,,7716,10/01/23
3176,21000,,,89404,10/01/23
3465,21000,,,132771,10/01/23
3535,21000,,,0,07/01/23
965,21000,,,266148,10/01/23
554,21000,,,267838,10/01/23
804,21000,,,0,10/01/23
3247,21000,,,45,10/01/23
1354,21000,,,93310,10/01/23
3479,21000,,,0,10/01/23
3508,21000,,,0,10/01/23
2119,21000,,,10228,10/01/23
3255,21000,,,477615,10/01/23
2015,21000,,,1249,10/01/23
3379,21000,,,0,10/01/23
3539,21000,,,0,10/01/23
990,21000,,,632,10/01/23
1144,21000,,,3046,10/01/23
2309,21000,,,440234,10/01/23
2494,21000,,,0,10/01/23
567,21000,,,325,10/01/23
3349,21000,,,6033739,10/01/23
3223,21000,,,3091,10/01/23
77,21000,,,443,10/01/23
3341,21000,,,0,10/01/23
2929,21000,,,377553,10/01/23
1557,21000,,,758577,10/01/23
3318,21000,,,0,10/01/23
685,21000,,,64662,10/01/23
1481,21000,,,50187415,10/01/23
708,21000,,,161117,10/01/23
1966,21000,,,23229,10/01/23
2726,21000,,,0,10/01/23
3314,21000,,,0,10/01/23
3293,21000,,,0,10/01/23
3403,21000,,,373078,10/01/23
1291,21000,,,256,10/01/23
1312,21000,,,2894,10/01/23
3494,21000,,,0,10/01/23
1343,21000,,,191535,10/01/23
1920,21000,,,47544,10/01/23
2587,21000,,,29440,10/01/23
2998,21000,,,1858585,10/01/23
2755,21000,,,714,10/01/23
3470,21000,,,9430,10/01/23
1745,21000,,,333832,10/01/23
575,21000,,,0,10/01/23
1000,21000,,,25810011,10/01/23
2650,21000,,,3143,10/01/23
3390,21000,,,0,10/01/23
478,21000,,,1188,10/01/23
2048,21000,,,192785,10/01/23
2609,21000,,,0,10/01/23
3184,21000,,,0,10/01/23
3533,21000,,,0,10/01/23
2766,21000,,,2270909,10/01/23
2590,21000,,,6822032,10/01/23
2867,21000,,,70105,10/01/23
493,21000,,,11780,10/01/23
2584,21000,,,53328,10/01/23
3124,21000,,,13810,10/01/23
3242,21000,,,0,10/01/23
1885,21000,,,2165,10/01/23
106,21000,,,1005,10/01/23
3507,21000,,,0,10/01/23
2495,21000,,,8653,10/01/23
2629,21000,,,0,10/01/23
2659,21000,,,11420,10/01/23
1747,21000,,,1203,10/01/23
1659,21000,,,182670,10/01/23
2673,21000,,,21383176,10/01/23
2034,21000,,,8000,10/01/23
2530,21000,,,0,10/01/23
524,21000,,,53947,10/01/23
2995,21000,,,1246,10/01/23
2721,21000,,,235,10/01/23
2440,21000,,,1735380,10/01/23
3511,21000,,,0,10/01/23
646,21000,,,3192,10/01/23
3292,21000,,,3640646,10/01/23
1680,21000,,,0,10/01/23
2796,21000,,,0,10/01/23
2208,21000,,,2477,10/01/23
2506,21000,,,125000,10/01/23
3543,21000,,,0,10/01/23
1067,21000,,,222364,10/01/23
2645,21000,,,21206,10/01/23
2990,21000,,,75,10/01/23
665,21000,,,3863,10/01/23
2868,21000,,,39920,10/01/23
429,21000,,,6824256,10/01/23
2877,21000,,,0,10/01/23
2738,21000,,,327,10/01/23
902,21000,,,87054,10/01/23
3500,21000,,,1635,10/01/23
1329,21000,,,10408,10/01/23
1581,21000,,,109821,10/01/23
3303,21000,,,0,10/01/23
3545,21000,,,0,10/01/23
2763,21000,,,365821,10/01/23
1788,21000,,,45,10/01/23
2576,21000,,,0,10/01/23
2245,21000,,,558,10/01/23
3517,21000,,,0,07/01/23
695,21000,,,4980,10/01/23
438,21000,,,27233,10/01/23
3388,21000,,,12869,10/01/23
3510,21000,,,0,10/01/23
1781,21000,,,6427,10/01/23
3468,21000,,,11,10/01/23
875,21000,,,120,10/01/23
1114,21000,,,100,10/01/23
783,21000,,,116585,10/01/23
2564,21000,,,83,10/01/23
2402,21000,,,0,10/01/23
3013,21000,,,29844,10/01/23
3460,21000,,,0,10/01/23
1765,21000,,,1142,10/01/23
1288,21000,,,2579,10/01/23
1052,21000,,,10742,10/01/23
2390,21000,,,65,10/01/23
2559,21000,,,5563,10/01/23
3077,21000,,,12,10/01/23
3395,21000,,,0,10/01/23
2210,21000,,,1868160,10/01/23
2225,21000,,,762708,10/01/23
600,21000,,,3008,10/01/23
2799,21000,,,0,10/01/23
1151,21000,,,0,10/01/23
2557,21000,,,678148,10/01/23
2789,21000,,,1243,10/01/23
3467,21000,,,417,10/01/23
3413,21000,,,0,10/01/23
