"NOM,N,4,0","PRSTR,N,4,0","CODE,C,5","NAME,C,254","NAME1,C,254"
1939,120,43000,Итого по разделу 3,
1940,20,,"Раздел 4. Расходы (кроме процентных) по операциям с полученными кредитами, а также с прочими привлеченными средствами и выпущенными долговыми ценными бумагами",
1941,20,,1. По полученным кредитам:,
1942,10,44101,от Банка России,
1943,10,44102,от кредитных организаций,
1944,10,44103,от банков-нерезидентов,
1945,10,44104,от иностранных государств,
1946,10,44105,от других кредиторов,
1947,120,44100,Итого по символам 44101 - 44105,
1948,20,,2. По привлеченным депозитам юридических лиц:,
1949,10,44201,Федерального казначейства,
1950,10,44202,финансовых органов субъектов Российской Федерации и органов местного самоуправления,
1951,10,44203,государственных внебюджетных фондов Российской Федерации,
1952,10,44204,внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
1953,10,44205,"финансовых организаций, находящихся в федеральной собственности",
1954,10,44206,"коммерческих организаций, находящихся в федеральной собственности",
1955,10,44207,"некоммерческих организаций, находящихся в федеральной собственности",
1956,10,44208,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
1957,10,44209,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1958,10,44210,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1959,10,44211,негосударственных финансовых организаций,
1960,10,44212,негосударственных коммерческих организаций,
1961,10,44213,негосударственных некоммерческих организаций,
1962,10,44214,юридических лиц - нерезидентов,
1963,10,44215,кредитных организаций,
1964,10,44216,банков-нерезидентов,
1965,10,44217,Банка России,
1966,10,44218,индивидуальных предпринимателей,
1967,120,44200,Итого по символам 44201 - 44218,
1968,20,,3. По прочим привлеченным средствам юридических лиц:,
1969,10,44301,Минфина России,
1970,10,44302,финансовых органов субъектов Российской Федерации и органов местного самоуправления,
1971,10,44303,государственных внебюджетных фондов Российской Федерации,
1972,10,44304,внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
1973,10,44305,"финансовых организаций, находящихся в федеральной собственности",
1974,10,44306,"коммерческих организаций, находящихся в федеральной собственности",
1975,10,44307,"некоммерческих организаций, находящихся в федеральной собственности",
1976,10,44308,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
1977,10,44309,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1978,10,44310,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1979,10,44311,негосударственных финансовых организаций,
1980,10,44312,негосударственных коммерческих организаций,
1981,10,44313,негосударственных некоммерческих организаций,
1982,10,44314,юридических лиц - нерезидентов,
1983,10,44315,кредитных организаций,
1984,10,44316,банков-нерезидентов,
1985,10,44317,Банка России,
1986,10,44318,индивидуальных предпринимателей,
1987,120,44300,Итого по символам 44301 - 44318,
1988,20,,4. По привлеченным депозитам клиентов - физических лиц:,
1989,10,44401,граждан Российской Федерации,
1990,10,44402,нерезидентов,
1991,120,44400,"Итого по символам 44401, 44402",
1992,20,,5. По прочим привлеченным средствам клиентов - физических лиц:,
1993,10,44501,граждан Российской Федерации,
1994,10,44502,нерезидентов,
1995,120,44500,"Итого по символам 44501, 44502",
1996,20,,6. По выпущенным долговым ценным бумагам:,
1997,10,44601,по облигациям,
1998,10,44602,по депозитным сертификатам,
1999,10,44603,по сберегательным сертификатам,
2000,10,44604,по векселям,
2001,10,44605,по прочим выпущенным долговым ценным бумагам,
2002,120,44600,Итого по символам 44601 - 44605,
2003,20,,"7. От переоценки, не связанной с изменением кредитного риска,  полученных кредитов, привлеченных депозитов юридических лиц, прочих привлеченных средств юридических лиц, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 706","07, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70707):"
2004,10,44701,полученных кредитов от Банка России,
2005,10,44702,полученных кредитов от кредитных организаций,
2006,10,44703,полученных кредитов от банков-нерезидентов,
2007,10,44704,полученных кредитов от иностранных государств,
2008,10,44705,полученных кредитов от других кредиторов,
2009,10,44706,привлеченных депозитов от Федерального казначейства,
2010,10,44707,привлеченных депозитов от финансовых органов субъектов Российской Федерации и органов местного самоуправления,
2011,10,44708,привлеченных депозитов от государственных внебюджетных фондов Российской Федерации,
2012,10,44709,привлеченных депозитов от внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
2013,10,44710,"привлеченных депозитов от финансовых организаций, находящихся в федеральной собственности",
2014,10,44711,"привлеченных депозитов от коммерческих организаций, находящихся в федеральной собственности",
2015,10,44712,"привлеченных депозитов от некоммерческих организаций, находящихся в федеральной собственности",
2016,10,44713,"привлеченных депозитов от финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
2017,10,44714,"привлеченных депозитов от коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
2018,10,44715,"привлеченных депозитов от некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
2019,10,44716,привлеченных депозитов от негосударственных финансовых организаций,
2020,10,44717,привлеченных депозитов от негосударственных коммерческих организаций,
2021,10,44718,привлеченных депозитов от негосударственных некоммерческих организаций,
2022,10,44719,привлеченных депозитов от юридических лиц - нерезидентов,
2023,10,44720,привлеченных депозитов от кредитных организаций,
2024,10,44721,привлеченных депозитов от банков-нерезидентов,
2025,10,44722,привлеченных депозитов от Банка России,
2026,10,44723,привлеченных депозитов от индивидуальных предпринимателей,
2027,10,44724,прочих привлеченных средств Минфина России,
2028,10,44725,прочих привлеченных средств финансовых органов субъектов Российской Федерации и органов местного самоуправления,
2029,10,44726,прочих привлеченных средств государственных внебюджетных фондов Российской Федерации,
2030,10,44727,прочих привлеченных средств внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
2031,10,44728,"прочих привлеченных средств финансовых организаций, находящихся в федеральной собственности",
2032,10,44729,"прочих привлеченных средств коммерческих организаций, находящихся в федеральной собственности",
2033,10,44730,"прочих привлеченных средств некоммерческих организаций, находящихся в федеральной собственности",
2034,10,44731,"прочих привлеченных средств финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
2035,10,44732,"прочих привлеченных средств коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
2036,10,44733,"прочих привлеченных средств некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
2037,10,44734,прочих привлеченных средств негосударственных финансовых организаций,
2038,10,44735,прочих привлеченных средств негосударственных коммерческих организаций,
2039,10,44736,прочих привлеченных средств негосударственных некоммерческих организаций,
2040,10,44737,прочих привлеченных средств юридических лиц - нерезидентов,
2041,10,44738,прочих привлеченных средств кредитных организаций,
2042,10,44739,прочих привлеченных средств банков-нерезидентов,
2043,10,44740,прочих привлеченных средств Банка России,
2044,10,44741,прочих привлеченных средств индивидуальных предпринимателей,
2045,120,44700,Итого по символам 44701 - 44741,
2046,20,,"8. От переоценки, не связанной с изменением кредитного риска,  привлеченных депозитов клиентов - физических лиц, прочих привлеченных средств клиентов - физических лиц, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 7060","7, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70707):"
2047,10,44801,привлеченных депозитов клиентов - физических лиц граждан Российской Федерации,
2048,10,44802,привлеченных депозитов клиентов - физических лиц нерезидентов,
2049,10,44803,прочих привлеченных средств клиентов - физических лиц граждан Российской Федерации,
2050,10,44804,прочих привлеченных средств клиентов - физических лиц нерезидентов,
2051,120,44800,Итого по символам 44801 - 44804,
2052,20,,"9. От переоценки, не связанной с изменением кредитного риска,  выпущенных долговых ценных бумаг, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 70607, при составлении годовой бухгалтерской (финансовой) отчетности - бала",нсовый счет № 70707):
2053,10,44901,по облигациям,
2054,10,44902,по депозитным сертификатам,
2055,10,44903,по сберегательным сертификатам,
2056,10,44904,по векселям,
2057,10,44905,по прочим выпущенным долговым ценным бумагам,
2058,120,44900,Итого по символам 44901 - 44905,
2059,120,44000,Итого по разделу 4,
2060,20,,Раздел 5. Расходы по операциям с производными финансовыми инструментами и по операциям хеджирования,
2061,20,,"1. По операциям с производными финансовыми инструментами, базисным активом которых является иностранная валюта:",
2062,10,45101,фьючерсы,
2063,10,45102,форварды,
2064,10,45103,опционы,
2065,10,45104,свопы,
2066,10,45105,прочие производные финансовые инструменты,
2067,120,45100,Итого по символам 45101 - 45105,
2068,20,,"2. По операциям с производными финансовыми инструментами, базисным активом которых являются процентные ставки:",
2069,10,45201,фьючерсы,
2070,10,45202,форварды,
2071,10,45203,опционы,
2072,10,45204,свопы,
2073,10,45205,прочие производные финансовые инструменты,
2074,120,45200,Итого по символам 45201 - 45205,
2075,20,,"3. По операциям с производными финансовыми инструментами, базисным активом которых являются ценные бумаги:",
2076,10,45301,фьючерсы,
2077,10,45302,форварды,
2078,10,45303,опционы,
2079,10,45304,свопы,
2080,10,45305,прочие производные финансовые инструменты,
2081,120,45300,Итого по символам 45301 - 45305,
2082,20,,"4. По операциям с производными финансовыми инструментами, базисным активом которых являются драгоценные металлы:",
2083,10,45401,фьючерсы,
2084,10,45402,форварды,
2085,10,45403,опционы,
2086,10,45404,свопы,
2087,10,45405,прочие производные финансовые инструменты,
2088,120,45400,Итого по символам 45401 - 45405,
2089,20,,"5. По операциям с производными финансовыми инструментами, базисным активом которых являются другие базисные активы:",
2090,10,45501,фьючерсы,
2091,10,45502,форварды,
2092,10,45503,опционы,
2093,10,45504,свопы,
2094,10,45505,прочие производные финансовые инструменты,
2095,120,45500,Итого по символам 45501 - 45505,
2096,20,,6. По операциям хеджирования:,
2097,10,45601,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по фьючерсам",
2098,10,45602,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по форвардам",
2099,10,45603,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по опционам",
2100,10,45604,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по свопам",
2101,10,45605,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по прочим производным финансовым инструментам",
2102,10,45606,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по фьючерсам",
2103,10,45607,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по форвардам",
2104,10,45608,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по опционам",
2105,10,45609,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по свопам",
2106,10,45610,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по прочим производным финансовым инструментам",
2107,10,45611,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по фьючерсам",
2108,10,45612,"по инструментам хеджирования, являющимся производными финансовыми инструментами,  базисным активом которых являются ценные бумаги, по форвардам",
2109,10,45613,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по опционам",
2110,10,45614,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по свопам",
2111,10,45615,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по прочим производным финансовым инструментам",
2112,10,45616,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по фьючерсам",
2113,10,45617,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по форвардам",
2114,10,45618,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по опционам",
2115,10,45619,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по свопам",
2116,10,45620,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по прочим производным финансовым инструментам",
2117,10,45621,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по фьючерсам",
2118,10,45622,"по инструментам хеджирования, являющимся производными финансовыми инструментами,  базисным активом которых являются другие базисные активы, по форвардам",
2119,10,45623,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по опционам",
2120,10,45624,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по свопам",
2121,10,45625,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по прочим производным финансовым инструментам",
2122,10,45626,"по инструментам хеджирования, являющимся непроизводными финансовыми инструментами",
2123,10,45627,по прочим инструментам хеджирования,
2124,120,45600,Итого по символам 45601 - 45627,
2125,120,45000,Итого по разделу 5,
2126,20,,Раздел 6. Расходы по операциям с иностранной валютой и драгоценными металлами и их переоценке,
2127,20,,1. Расходы по операциям купли-продажи иностранной валюты в наличной форме:,
2128,10,46101,расходы по операциям купли-продажи иностранной валюты в наличной форме,
2129,20,,2. Расходы по операциям купли-продажи иностранной валюты в безналичной форме:,
2130,10,46201,расходы по операциям купли-продажи иностранной валюты в безналичной форме,
2131,20,,"3. Расходы по переоценке средств в иностранной валюте, кроме приобретенных долевых ценных бумаг, оцениваемых по справедливой стоимости через прочий совокупный доход (балансовый счет № 70608, при составлении годовой бухгалтерской (финансовой) отчетности -", балансовый счет № 70708):
2132,10,46301,расходы по переоценке средств в иностранной валюте,
2133,20,,4. Расходы по операциям купли-продажи драгоценных металлов:,
2134,10,46401,расходы по операциям купли-продажи драгоценных металлов,
2135,20,,"5. Расходы от переоценки драгоценных металлов (балансовый счет № 70609, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70709):",
2136,10,46501,расходы от переоценки драгоценных металлов,
2137,120,46000,Итого по разделу 6,
2138,20,,Раздел 7. Другие операционные расходы,
2139,20,,1. Комиссионные и аналогичные расходы:,
2140,10,47101,комиссионные расходы по операциям с валютными ценностями,
2141,10,47102,расходы за открытие и ведение банковских счетов,
2142,10,47103,расходы за расчетное и кассовое обслуживание,
2143,10,47104,"расходы за услуги по переводам денежных средств, включая услуги платежных и расчетных систем",
2144,10,47105,расходы по полученным банковским гарантиям и поручительствам,
2145,10,47106,комиссионные расходы за оказание посреднических услуг по брокерским и аналогичным договорам,
2146,10,47107,"расходы профессиональных участников рынка ценных бумаг, связанные с приобретением и реализацией ценных бумаг, кроме расходов на консультационные и информационные услуги",
2147,10,47108,расходы по операциям доверительного управления имуществом,
2148,10,47109,другие комиссионные расходы,
2149,120,47100,Итого по символам 47101 - 47109,
2150,20,,"2. Расходы от переоценки обязательств и требований, оцениваемых по справедливой стоимости через прибыль или убыток, по прочим операциям:",
2151,10,47201,расходы от переоценки обязательств по возврату проданных или переданных ценных бумаг,
2152,10,47202,"расходы от переоценки обязательств по выплате денежных средств, основанных на акциях",
2153,10,47203,расходы от переоценки других обязательств по прочим операциям,
2154,10,47204,расходы от переоценки требований по возврату переданных ценных бумаг,
2155,120,47200,Итого по символам 47201 - 47204,
2156,20,,"3. Расходы по формированию (доначислению) резервов на возможные потери, оценочных резервов под ожидаемые кредитные убытки:",
2157,10,47301,"расходы по формированию (доначислению) резервов на возможные потери по активам, переданным в доверительное управление",
2158,10,47302,расходы по формированию (доначислению) резервов на возможные потери по условным обязательствам кредитного характера,
2159,10,47303,расходы по формированию (доначислению) резервов на возможные потери по операциям финансовой аренды (лизинга),
2160,10,47304,"расходы по формированию (доначислению) резервов на возможные потери по другим активам, в том числе требованиям, и прочим операциям, не приносящим процентный доход",
2161,10,47305,"корректировки, увеличивающие операционные расходы, на разницу между оценочными резервами под ожидаемые кредитные убытки и резервами на возможные потери",
2162,120,47300,Итого по символам 47301 - 47305,
2163,20,,"4. Неустойки (штрафы, пени):",
2164,10,47401,по операциям привлечения и предоставления (размещения) денежных средств,
2165,10,47402,по другим банковским операциям и сделкам,
2166,120,47400,"Итого по символам 47401, 47402",
2167,20,,"5. Расходы по операциям с недвижимостью, временно неиспользуемой в основной деятельности:",
2168,10,47501,"расходы от выбытия (реализации) недвижимости, временно неиспользуемой в основной деятельности",
2169,10,47502,"расходы от обесценения недвижимости, временно неиспользуемой в основной деятельности",
2170,10,47503,"расходы от изменения справедливой стоимости недвижимости, временно неиспользуемой в основной деятельности",
2171,10,47504,"расходы по ремонту недвижимости, временно неиспользуемой в основной деятельности",
2172,10,47505,"расходы на содержание недвижимости, временно неиспользуемой в основной деятельности",
2173,10,47506,"амортизация недвижимости, временно неиспользуемой в основной деятельности",
2174,120,47500,Итого по символам 47501 - 47506,
2175,20,,"6. Расходы по операциям с долгосрочными активами, предназначенными для продажи:",
2176,10,47601,"расходы от выбытия (реализации) долгосрочных активов, предназначенных для продажи",
2177,10,47602,"расходы от последующего уменьшения справедливой стоимости долгосрочных активов, предназначенных для продажи",
2178,120,47600,"Итого по символам 47601, 47602",
2179,20,,"7. Расходы по операциям с имуществом, полученным по договорам отступного, залога:",
2180,10,47701,"расходы от выбытия (реализации) средств труда, полученных по договорам отступного, залога, назначение которых не определено",
2181,10,47702,"расходы от выбытия (реализации) предметов труда, полученных по договорам отступного, залога, назначение которых не определено",
2182,10,47703,"расходы от последующего уменьшения справедливой стоимости средств труда, полученных по договорам отступного, залога, назначение которых не определено",
2183,10,47704,"расходы от снижения стоимости предметов труда, полученных по договорам отступного, залога, назначение которых не определено",
2184,120,47700,Итого по символам 47701 - 47704,
2185,20,,8. Прочие операционные расходы:,
2186,10,47801,расходы от передачи активов в доверительное управление,
2187,10,47803,прочие расходы,
2188,120,47800,Итого по символам 47801 - 47803,
2189,120,47000,Итого по разделу 7,
2190,20,,"Раздел 8. Расходы, связанные с обеспечением деятельности кредитной организации, и отчисления в резервы - оценочные обязательства некредитного характера",
2191,20,,1. Расходы на содержание персонала:,
2192,10,48101,"расходы на оплату труда, включая компенсационные и стимулирующие выплаты, со сроком исполнения в течение годового отчетного периода и в течение 12 месяцев после окончания годового отчетного периода",
2193,10,48102,расходы по выплате других вознаграждений работникам со сроком исполнения в течение годового отчетного периода и в течение 12 месяцев после окончания годового отчетного периода,
2194,10,48103,"страховые взносы с выплат вознаграждений работникам со сроком исполнения в течение годового отчетного периода и в течение 12 месяцев после окончания годового отчетного периода, уплачиваемые работодателем в соответствии с законодательством Российской Феде",рации
2195,10,48104,"расходы по выплате вознаграждений работникам по окончании трудовой деятельности, обязательства по которым ограничены фиксируемыми платежами",
2196,10,48105,"расходы по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, обязательства по которым не ограничены фиксируемыми платежами, от оказания работниками услуг в отчетном периоде",
2197,10,48106,"расходы по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, обязательства по которым не ограничены фиксируемыми платежами, от оказания работниками услуг в предшествующих периодах и возникающие при их исполнении",
2198,10,48107,"процентный расход, возникающий при определении величины обязательств по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, не ограниченных фиксируемыми платежами",
2199,10,48108,расходы по выплате выходных пособий,
2200,10,48109,"расходы на оплату труда, включая компенсационные и стимулирующие выплаты, со сроком исполнения свыше 12 месяцев после окончания годового отчетного периода",
2201,10,48110,расходы по выплате других вознаграждений работникам со сроком исполнения свыше 12 месяцев после окончания годового отчетного периода,
2202,10,48111,"страховые взносы с выплат вознаграждений работникам со сроком исполнения свыше 12 месяцев после окончания годового отчетного периода, уплачиваемые работодателем в соответствии с законодательством Российской Федерации",
2203,10,48112,подготовка и переподготовка кадров,
2204,10,48113,"другие расходы на содержание персонала, включая расходы на перемещение персонала",
2205,120,48100,Итого по символам 48101 - 48113,
2206,20,,2. Расходы по операциям с основными средствами и нематериальными активами:,
2207,10,48201,расходы от выбытия (реализации) основных средств,
2208,10,48202,расходы от выбытия (реализации) нематериальных активов,
2209,10,48203,расходы от выбытия (реализации) прочего имущества,
2210,10,48204,расходы от обесценения основных средств,
2211,10,48205,расходы от обесценения нематериальных активов,
2212,10,48206,расходы от уценки основных средств,
2213,10,48207,расходы от уценки нематериальных активов,
2214,10,48208,"расходы по ремонту основных средств и другого имущества, кроме недвижимости, временно неиспользуемой в основной деятельности",
2215,10,48209,"расходы на содержание основных средств и другого имущества, включая коммунальные расходы, кроме недвижимости, временно неиспользуемой в основной деятельности",
2216,120,48200,Итого по символам 48201 - 48209,
2217,20,,3. Амортизация по основным средствам и нематериальным активам:,
2218,10,48301,амортизация по основным средствам,
2219,10,48302,"амортизация по основным средствам, полученным в финансовую аренду (лизинг)",
2220,10,48303,амортизация по нематериальным активам,
2221,10,48300,Итого по символам 48301 - 48303,
2222,20,,4. Организационные и управленческие расходы:,
2223,10,48401,арендная плата по арендованным основным средствам и другому имуществу,
2224,10,48402,расходы на исследования и разработку,
2225,10,48403,плата за право пользования объектами интеллектуальной деятельности,
2226,10,48404,расходы от списания стоимости запасов,
2227,10,48405,служебные командировки,
2228,10,48406,охрана,
2229,10,48407,реклама,
2230,10,48408,представительские расходы,
2231,10,48409,"услуги связи, телекоммуникационных и информационных систем",
2232,10,48410,аудит,
2233,10,48411,публикация отчетности,
2234,10,48412,страхование,
2235,10,48413,"налоги и сборы, относимые на расходы в соответствии с законодательством Российской Федерации",
2236,10,48414,другие организационные и управленческие расходы,
2237,120,48400,Итого по символам 48401 - 48414,
2238,20,,5. Отчисления в резервы - оценочные обязательства некредитного характера:,
2239,10,48501,по не урегулированным спорам и не завершенным на отчетную дату судебным разбирательствам,
2240,10,48502,"по не разрешенным разногласиям по уплате неустойки (штрафов, пени)",
2241,10,48503,по закрытию подразделения кредитной организации,
