"NOM,N,4,0","PRSTR,N,4,0","CODE,C,5","NAME,C,254","NAME1,C,254"
1620,10,44205,"финансовых организаций, находящихся в федеральной собственности",
1621,10,44206,"коммерческих организаций, находящихся в федеральной собственности",
1622,10,44207,"некоммерческих организаций, находящихся в федеральной собственности",
1623,10,44208,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
1624,10,44209,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1625,10,44210,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1626,10,44211,негосударственных финансовых организаций,
1627,10,44212,негосударственных коммерческих организаций,
1628,10,44213,негосударственных некоммерческих организаций,
1629,10,44214,юридических лиц - нерезидентов,
1630,10,44215,кредитных организаций,
1631,10,44216,банков-нерезидентов,
1632,10,44217,Банка России,
1633,10,44218,индивидуальных предпринимателей,
1634,120,44200,Итого по символам 44201 - 44218,
1635,20,,3. По прочим привлеченным средствам юридических лиц:,
1636,10,44301,Минфина России,
1637,10,44302,финансовых органов субъектов Российской Федерации и органов местного самоуправления,
1638,10,44303,государственных внебюджетных фондов Российской Федерации,
1639,10,44304,внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
1640,10,44305,"финансовых организаций, находящихся в федеральной собственности",
1641,10,44306,"коммерческих организаций, находящихся в федеральной собственности",
1642,10,44307,"некоммерческих организаций, находящихся в федеральной собственности",
1643,10,44308,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
1644,10,44309,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1645,10,44310,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1646,10,44311,негосударственных финансовых организаций,
1647,10,44312,негосударственных коммерческих организаций,
1648,10,44313,негосударственных некоммерческих организаций,
1649,10,44314,юридических лиц - нерезидентов,
1650,10,44315,кредитных организаций,
1651,10,44316,банков-нерезидентов,
1652,10,44317,Банка России,
1653,10,44318,индивидуальных предпринимателей,
1654,120,44300,Итого по символам 44301 - 44318,
1655,20,,4. По привлеченным депозитам клиентов - физических лиц:,
1656,10,44401,граждан Российской Федерации,
1657,10,44402,нерезидентов,
1658,120,44400,"Итого по символам 44401, 44402",
1659,20,,5. По прочим привлеченным средствам клиентов - физических лиц:,
1660,10,44501,граждан Российской Федерации,
1661,10,44502,нерезидентов,
1662,120,44500,"Итого по символам 44501, 44502",
1663,20,,6. По выпущенным долговым ценным бумагам:,
1664,10,44601,по облигациям,
1665,10,44602,по депозитным сертификатам,
1666,10,44603,по сберегательным сертификатам,
1667,10,44604,по векселям,
1668,10,44605,по прочим выпущенным долговым ценным бумагам,
1669,120,44600,Итого по символам 44601 - 44605,
1670,120,44000,Итого по разделу 4,
1671,20,,"Раздел 5. Расходы по операциям с производными финансовыми инструментами и от применения встроенных производных финансовых инструментов, не отделяемых от основного договора",
1672,20,,"1. По операциям с производными финансовыми инструментами, базисным (базовым) активом которых является иностранная валюта:",
1673,10,45101,фьючерсы,
1674,10,45102,форварды,
1675,10,45103,опционы,
1676,10,45104,свопы,
1677,10,45105,прочие производные финансовые инструменты,
1678,120,45100,Итого по символам 45101 - 45105,
1679,20,,"2. По операциям с производными финансовыми инструментами, базисным (базовым) активом которых являются процентные ставки:",
1680,10,45201,фьючерсы,
1681,10,45202,форварды,
1682,10,45203,опционы,
1683,10,45204,свопы,
1684,10,45205,прочие производные финансовые инструменты,
1685,120,45200,Итого по символам 45201 - 45205,
1686,20,,"3. По операциям с производными финансовыми инструментами, базисным (базовым) активом которых являются ценные бумаги:",
1687,10,45301,фьючерсы,
1688,10,45302,форварды,
1689,10,45303,опционы,
1690,10,45304,свопы,
1691,10,45305,прочие производные финансовые инструменты,
1692,120,45300,Итого по символам 45301 - 45305,
1693,20,,"4. По операциям с производными финансовыми инструментами, базисным (базовым) активом которых являются драгоценные металлы:",
1694,10,45401,фьючерсы,
1695,10,45402,форварды,
1696,10,45403,опционы,
1697,10,45404,свопы,
1698,10,45405,прочие производные финансовые инструменты,
1699,120,45400,Итого по символам 45401 - 45405,
1700,20,,"5. По операциям с производными финансовыми инструментами, базисным (базовым) активом которых являются другие базисные (базовые) активы:",
1701,10,45501,фьючерсы,
1702,10,45502,форварды,
1703,10,45503,опционы,
1704,10,45504,свопы,
1705,10,45505,прочие производные финансовые инструменты,
1706,120,45500,Итого по символам 45501 - 45505,
1707,20,,"6. От применения встроенных производных инструментов, неотделяемых от основного договора (балансовый счет N 70610, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70710):",
1708,10,45601,"Расходы от применения встроенных производных инструментов, неотделяемых от основного договора",
1709,120,45000,Итого по разделу 5,
1710,20,,Раздел 6. Расходы по операциям с иностранной валютой и драгоценными металлами и их переоценке,
1711,20,,1. Расходы по операциям купли-продажи иностранной валюты в наличной форме:,
1712,10,46101,долларов США,
1713,10,46102,Евро,
1714,10,46103,Фунтов стерлингов Соединенного королевства,
1715,10,46104,Швейцарских франков,
1716,10,46105,Японских иен,
1717,10,46106,других валют,
1718,120,46100,Итого по символам 46101 - 46106,
1719,20,,2. Расходы по операциям купли-продажи иностранной валюты в безналичной форме:,
1720,10,46201,долларов США,
1721,10,46202,Евро,
1722,10,46203,Фунтов стерлингов Соединенного королевства,
1723,10,46204,Швейцарских франков,
1724,10,46205,Японских иен,
1725,10,46206,других валют,
1726,120,46200,Итого по символам 46201 - 46206,
1727,20,,"3. Расходы по переоценке средств в иностранной валюте (балансовый счет N 70608, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70708):",
1728,10,46301,по долларам США,
1729,10,46302,по Евро,
1730,10,46303,по Фунтам стерлингов Соединенного королевства,
1731,10,46304,по Швейцарским франкам,
1732,10,46305,по Японским иенам,
1733,10,46306,по другим валютам,
1734,120,46300,Итого по символам 46301 - 46306,
1735,20,,4. Расходы по операциям купли-продажи драгоценных металлов:,
1736,10,46401,Золота,
1737,10,46402,Серебра,
1738,10,46403,Платины,
1739,10,46404,Палладия,
1740,10,46405,Других драгоценных металлов,
1741,120,46400,Итого по символам 46401 - 46405,
1742,20,,"5. Расходы от переоценки драгоценных металлов (балансовый счет N 70609, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70709):",
1743,10,46501,Золота,
1744,10,46502,Серебра,
1745,10,46503,Платины,
1746,10,46504,Палладия,
1747,10,46505,Других драгоценных металлов,
1748,120,46500,Итого по символам 46501 - 46505,
1749,120,46000,Итого по разделу 6,
1750,20,,Раздел 7. Другие операционные расходы,
1751,20,,1. Комиссионные и аналогичные расходы:,
1752,10,47101,комиссионные расходы по операциям с валютными ценностями,
1753,10,47102,расходы за открытие и ведение банковских счетов,
1754,10,47103,расходы за расчетное и кассовое обслуживание,
1755,10,47104,"расходы за услуги по переводам денежных средств, включая услуги платежных и расчетных систем",
1756,10,47105,расходы по полученным банковским гарантиям и поручительствам,
1757,10,47106,комиссионные расходы за оказание посреднических услуг по брокерским и аналогичным договорам,
1758,10,47107,"расходы профессиональных участников рынка ценных бумаг, связанные с приобретением и реализацией ценных бумаг, кроме расходов на консультационные и информационные услуги",
1759,10,47108,расходы по операциям доверительного управления имуществом,
1760,10,47109,другие комиссионные расходы,
1761,120,47100,Итого по символам 47101 - 47109,
1762,20,,"2. Расходы от переоценки обязательств и требований, оцениваемых по справедливой стоимости через прибыль или убыток, по прочим операциям:",
1763,10,47201,расходы от переоценки обязательств по возврату проданных или переданных ценных бумаг,
1764,10,47202,"расходы от переоценки обязательств по выплате денежных средств, основанных на акциях",
1765,10,47203,расходы от переоценки других обязательств по прочим операциям,
1766,10,47204,расходы от переоценки требований по возврату переданных ценных бумаг,
1767,120,47200,Итого по символам 47201 - 47204,
1768,20,,3. Расходы по формированию (доначислению) резервов на возможные потери:,
1769,10,47301,"расходы по формированию (доначислению) резервов на возможные потери по активам, переданным в доверительное управление",
1770,10,47302,расходы по формированию (доначислению) резервов на возможные потери по условным обязательствам кредитного характера,
1771,10,47303,расходы по формированию (доначислению) резервов на возможные потери по операциям финансовой аренды (лизинга),
1772,10,47304,"расходы по формированию (доначислению) резервов на возможные потери по другим активам, в том числе требованиям, и прочим операциям, не приносящим процентный доход",
1773,120,47300,Итого по символам 47301 - 47304,
1774,20,,"4. Неустойки (штрафы, пени):",
1775,10,47401,по операциям привлечения и предоставления (размещения) денежных средств,
1776,10,47402,по другим банковским операциям и сделкам,
1777,120,47400,"Итого по символам 47401, 47402",
1778,20,,"5. Расходы по операциям с недвижимостью, временно неиспользуемой в основной деятельности:",
1779,10,47501,"расходы от выбытия (реализации) недвижимости, временно неиспользуемой в основной деятельности",
1780,10,47502,"расходы от обесценения недвижимости, временно неиспользуемой в основной деятельности",
1781,10,47503,"расходы от изменения справедливой стоимости недвижимости, временно неиспользуемой в основной деятельности",
1782,10,47504,"расходы по ремонту недвижимости, временно неиспользуемой в основной деятельности",
1783,10,47505,"расходы на содержание недвижимости, временно неиспользуемой в основной деятельности",
1784,10,47506,"амортизация недвижимости, временно неиспользуемой в основной деятельности",
1785,120,47500,Итого по символам 47501 - 47506,
1786,20,,"6. Расходы по операциям с долгосрочными активами, предназначенными для продажи:",
1787,10,47601,"расходы от выбытия (реализации) долгосрочных активов, предназначенных для продажи",
1788,10,47602,"расходы от последующего уменьшения справедливой стоимости долгосрочных активов, предназначенных для продажи",
1789,120,47600,"Итого по символам 47601, 47602",
1790,20,,"7. Расходы по операциям с имуществом, полученным по договорам отступного, залога:",
1791,10,47701,"расходы от выбытия (реализации) средств труда, полученных по договорам отступного, залога, назначение которых не определено",
1792,10,47702,"расходы от выбытия (реализации) предметов труда, полученных по договорам отступного, залога, назначение которых не определено",
1793,10,47703,"расходы от последующего уменьшения справедливой стоимости средств труда, полученных по договорам отступного, залога, назначение которых не определено",
1794,10,47704,"расходы от снижения стоимости предметов труда, полученных по договорам отступного, залога, назначение которых не определено",
1795,120,47700,Итого по символам 47701 - 47704,
1796,20,,8. Прочие операционные расходы:,
1797,10,47801,расходы от передачи активов в доверительное управление,
1798,10,47802,"расходы прошлых лет, выявленные в отчетном году",
1799,10,47803,прочие расходы,
1800,120,47800,Итого по символам 47801 - 47803,
1801,120,47000,Итого по разделу 7,
1802,20,,"Раздел 8. Расходы, связанные с обеспечением деятельности кредитной организации",
1803,20,,1. Расходы на содержание персонала:,
1804,10,48101,"расходы на оплату труда, включая компенсационные и стимулирующие выплаты, со сроком исполнения в течение годового отчетного периода и в течение 12 месяцев после окончания годового отчетного периода",
1805,10,48102,расходы по выплате других вознаграждений работникам со сроком исполнения в течение годового отчетного периода и в течение 12 месяцев после окончания годового отчетного периода,
1806,10,48103,"страховые взносы с выплат вознаграждений работникам со сроком исполнения в течение годового отчетного периода и в течение 12 месяцев после окончания годового отчетного периода, уплачиваемые работодателем в соответствии с законодательством Российской Феде",рации
1807,10,48104,"расходы по выплате вознаграждений работникам по окончании трудовой деятельности, обязательства по которым ограничены фиксируемыми платежами",
1808,10,48105,"расходы по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, обязательства по которым не ограничены фиксируемыми платежами, от оказания работниками услуг в отчетном периоде",
1809,10,48106,"расходы по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, обязательства по которым не ограничены фиксируемыми платежами, от оказания работниками услуг в предшествующих периодах и возникающие при их исполнении",
1810,10,48107,"процентный расход, возникающий при определении величины обязательств по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, не ограниченных фиксируемыми платежами",
1811,10,48108,расходы по выплате выходных пособий,
1812,10,48109,"расходы на оплату труда, включая компенсационные и стимулирующие выплаты, со сроком исполнения свыше 12 месяцев после окончания годового отчетного периода",
1813,10,48110,расходы по выплате других вознаграждений работникам со сроком исполнения свыше 12 месяцев после окончания годового отчетного периода,
1814,10,48111,"страховые взносы с выплат вознаграждений работникам со сроком исполнения свыше 12 месяцев после окончания годового отчетного периода, уплачиваемые работодателем в соответствии с законодательством Российской Федерации",
1815,10,48112,подготовка и переподготовка кадров,
1816,10,48113,"другие расходы на содержание персонала, включая расходы на перемещение персонала",
1817,120,48100,Итого по символам 48101 - 48113,
1818,20,,2. Расходы по операциям с основными средствами и нематериальными активами:,
1819,10,48201,расходы от выбытия (реализации) основных средств,
1820,10,48202,расходы от выбытия (реализации) нематериальных активов,
1821,10,48203,расходы от выбытия (реализации) прочего имущества,
1822,10,48204,расходы от обесценения основных средств,
1823,10,48205,расходы от обесценения нематериальных активов,
1824,10,48206,расходы от уценки основных средств,
1825,10,48207,расходы от уценки нематериальных активов,
1826,10,48208,"расходы по ремонту основных средств и другого имущества, кроме недвижимости, временно неиспользуемой в основной деятельности",
1827,10,48209,"расходы на содержание основных средств и другого имущества, включая коммунальные расходы, кроме недвижимости, временно неиспользуемой в основной деятельности",
1828,120,48200,Итого по символам 48201 - 48209,
1829,20,,3. Амортизация по основным средствам и нематериальным активам:,
1830,10,48301,амортизация по основным средствам,
1831,10,48302,"амортизация по основным средствам, полученным в финансовую аренду (лизинг)",
1832,10,48303,амортизация по нематериальным активам,
1833,10,48300,Итого по символам 48301 - 48303,
1834,20,,4. Организационные и управленческие расходы:,
1835,10,48401,арендная плата по арендованным основным средствам и другому имуществу,
1836,10,48402,расходы на исследования и разработку,
1837,10,48403,плата за право пользования объектами интеллектуальной деятельности,
1838,10,48404,расходы от списания стоимости запасов,
1839,10,48405,служебные командировки,
1840,10,48406,охрана,
1841,10,48407,реклама,
1842,10,48408,представительские расходы,
1843,10,48409,"услуги связи, телекоммуникационных и информационных систем",
1844,10,48410,аудит,
1845,10,48411,публикация отчетности,
1846,10,48412,страхование,
1847,10,48413,"налоги и сборы, относимые на расходы в соответствии с законодательством Российской Федерации",
1848,10,48414,другие организационные и управленческие расходы,
1849,120,48400,Итого по символам 48401 - 48414,
1850,20,,5. Отчисления в резервы - оценочные обязательства некредитного характера:,
1851,10,48501,по не урегулированным спорам и не завершенным на отчетную дату судебным разбирательствам,
1852,10,48502,"по не разрешенным разногласиям по уплате неустойки (штрафов, пени)",
1853,10,48503,по закрытию подразделения кредитной организации,
1854,10,48504,по прочим резервам - оценочным обязательствам некредитного характера,
1855,10,48505,"корректировка на разницу между резервом, рассчитанным в соответствии с применением ставки дисконтирования, на начало и конец отчетного периода",
1856,120,48500,Итого по символам 48501 - 48505,
1857,20,,"6. Прочие расходы, связанные с обеспечением деятельности кредитной организации:",
1858,10,48601,"неустойки (штрафы, пени) по прочим (хозяйственным) операциям",
1859,10,48602,судебные и арбитражные издержки,
1860,10,48603,платежи в возмещение причиненных убытков,
1861,10,48604,расходы от списания недостач имущества,
1862,10,48605,"расходы от списания недостач денежной наличности, сумм по имеющим признаки подделки денежным знакам",
1863,10,48606,"расходы от списания активов, в том числе невзысканной дебиторской задолженности",
1864,10,48607,расходы на благотворительность и другие подобные расходы,
1865,10,48608,"расходы на осуществление спортивных мероприятий, отдыха, мероприятий культурно-просветительского характера и иных подобных мероприятий",
1866,10,48609,"расходы, возникающие как последствия чрезвычайных обстоятельств хозяйственной деятельности",
1867,10,48610,"расходы по операциям, предполагающим выплаты долевыми ценными бумагами, основанные на акциях кредитной организации",
1868,10,48611,"другие расходы, относимые к прочим, в том числе носящие разовый, случайный характер",
1869,120,48600,Итого по символам 48601 - 48611,
1870,120,48000,Итого по разделу 8,
1871,120,10004,"""Всего по Части 4 """"Операционные расходы"""" (разделы 1 - 8)""",
1872,120,29999,Всего расходов (части 3 - 4),
1873,10,01000,"""Прибыль до налогообложения (строка """"Всего доходов (части 1 - 2)"""" минус строка """"Всего расходов (части 3 - 4)"""")""",
1874,10,02000,"""Убыток до налогообложения (строка """"Всего расходов (части 3 - 4)"""" минус строка """"Всего доходов (части 1 - 2)"""")""",
1875,20,,Часть 5. Налог на прибыль,
1876,20,,Раздел 1. Налог на прибыль,
1877,20,,1. Текущий налог на прибыль:,
1878,10,51101,"текущий налог на прибыль (балансовый счет N 70611, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70711)",
1879,20,,2. Отложенный налог на прибыль:,
1880,10,51201,"Увеличение налога на прибыль на отложенный налог на прибыль (балансовый счет N 70616, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70716)",
1881,10,51202,"Уменьшение налога на прибыль на отложенный налог на прибыль (балансовый счет N 70615, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70715)",
1882,10,03000,Итого расход по налогу на прибыль (символ 51101 плюс символ 51201 минус символ 51202),
1883,10,04000,Итого доход по налогу на прибыль (символ 51202 минус символ 51101 минус символ 51201),
1884,20,,Часть 6. Финансовый результат,
1885,20,,Раздел 1. Финансовый результат после налогообложения <1>,
1886,20,,1. Финансовый результат после налогообложения,
1887,10,61101,Прибыль после налогообложения (символ 01000 минус символ 03000 либо символ 01000 плюс символ 04000 либо символ 04000 минус символ 02000),
1888,10,61102,Убыток после налогообложения (символ 02000 минус символ 04000 либо символ 02000 плюс символ 03000 либо символ 03000 минус символ 01000),
1889,20,,Часть 7. Прочий совокупный доход,
1890,20,,Раздел 1. Увеличение статей прочего совокупного дохода,
1891,20,,"1. Увеличение справедливой стоимости приобретенных долевых ценных бумаг, имеющихся в наличии для продажи:",
1892,10,71101,кредитных организаций,
1893,10,71102,прочих резидентов,
1894,10,71103,банков-нерезидентов,
1895,10,71104,прочих нерезидентов,
1896,120,71100,Итого по символам 71101 - 71104,
1897,20,,"2. Перенос в состав прибыли и убытка накопленного уменьшения справедливой стоимости приобретенных долевых ценных бумаг, имеющихся в наличии для продажи:",
1898,10,71201,кредитных организаций,
1899,10,71202,прочих резидентов,
1900,10,71203,банков-нерезидентов,
1901,10,71204,прочих нерезидентов,
1902,120,71200,Итого по символам 71201 - 71204,
1903,20,,"3. Увеличение справедливой стоимости приобретенных долговых ценных бумаг, имеющихся в наличии для продажи:",
1904,10,71301,Российской Федерации,
1905,10,71302,субъектов Российской Федерации и органов местного самоуправления,
1906,10,71303,Банка России,
1907,10,71304,кредитных организаций,
1908,10,71305,прочих резидентов,
1909,10,71306,иностранных государств,
1910,10,71307,банков-нерезидентов,
1911,10,71308,прочих нерезидентов,
1912,120,71300,Итого по символам 71301 - 71308,
1913,20,,"4. Перенос в состав прибыли и убытка накопленного уменьшения справедливой стоимости приобретенных долговых ценных бумаг, имеющихся в наличии для продажи:",
1914,10,71401,Российской Федерации,
1915,10,71402,субъектов Российской Федерации и органов местного самоуправления,
1916,10,71403,Банка России,
1917,10,71404,кредитных организаций,
1918,10,71405,прочих резидентов,
1919,10,71406,иностранных государств,
1920,10,71407,банков-нерезидентов,
1921,10,71408,прочих нерезидентов,
1922,120,71400,Итого по символам 71401 - 71408,
1923,20,,5. Увеличение прироста стоимости основных средств и нематериальных активов при переоценке:,
1924,10,71501,увеличение прироста стоимости основных средств,
1925,10,71502,увеличение прироста стоимости нематериальных активов,
1926,120,71500,"Итого по символам 71501, 71502",
1927,20,,6. Уменьшение обязательств (увеличение требований) по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности при переоценке:,
1928,10,71601,"уменьшение обязательств (увеличение требований), определенное на основе рентабельности (доходности) активов",
1929,10,71602,"уменьшение обязательств (увеличение требований), определенное на основе опыта и прогнозных оценок в отношении демографических факторов",
1930,10,71603,"уменьшение обязательств (увеличение требований), определенное на основе опыта и прогнозных оценок в отношении финансовых факторов",
1931,10,71604,"перенос в составе капитала накопленного увеличения обязательств (уменьшения требований) по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, при переоценке, при прекращении их признания",
1932,120,71600,Итого по символам 71601 - 71604,
1933,20,,7. Увеличение стоимости инструментов хеджирования:,
1934,10,71701,эффективная часть переоценки инструмента хеджирования при хеджировании денежных потоков,
1935,10,71702,эффективная часть переоценки инструмента хеджирования при хеджировании чистой инвестиции в иностранное подразделение,
1936,120,71700,"Итого по символам 71701, 71702",
1937,20,,8. Перенос в состав прибыли и убытка накопленного уменьшения стоимости инструментов хеджирования:,
1938,10,71801,"от хеджирования денежных потоков в ту же дату, когда хеджируемые будущие денежные потоки оказывают влияние на доходы или расходы",
1939,10,71802,от хеджирования чистой инвестиции в иностранное подразделение при выбытии или частичном выбытии иностранного подразделения,
1940,120,71800,"Итого по символам 71801, 71802",
1941,20,,"9. Увеличение статей прочего совокупного дохода в связи с уменьшением отложенных налоговых обязательств и (или) увеличением отложенных налоговых активов в отношении остатков на активных (пассивных) балансовых счетах, изменение величины которых отражается", на счетах по учету добавочного капитала:
1942,10,71901,"приобретенные долевые ценные бумаги, имеющиеся в наличии для продажи",
1943,10,71902,"приобретенные долговые ценные бумаги, имеющиеся в наличии для продажи",
1944,10,71903,основные средства,
1945,10,71904,нематериальные активы,
1946,10,71905,обязательства (требования) по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности при переоценке,
1947,10,71906,хеджирование,
1948,120,71900,Итого по символам 71901 - 71906,
1949,120,40000,Итого по разделу 1,
1950,20,,Раздел 2. Уменьшение статей прочего совокупного дохода,
1951,20,,"1. Уменьшение справедливой стоимости приобретенных долевых ценных бумаг, имеющихся в наличии для продажи:",
1952,10,72101,кредитных организаций,
1953,10,72102,прочих резидентов,
1954,10,72103,банков-нерезидентов,
1955,10,72104,прочих нерезидентов,
1956,120,72100,Итого по символам 72101 - 72104,
1957,20,,"2. Перенос в состав прибыли и убытка накопленного увеличения справедливой стоимости приобретенных долевых ценных бумаг, имеющихся в наличии для продажи:",
1958,10,72201,кредитных организаций,
1959,10,72202,прочих резидентов,
1960,10,72203,банков-нерезидентов,
1961,10,72204,прочих нерезидентов,
1962,10,72200,Итого по символам 72201 - 72204,
1963,20,,"3. Уменьшение справедливой стоимости приобретенных долговых ценных бумаг, имеющихся в наличии для продажи:",
1964,10,72301,Российской Федерации,
1965,10,72302,субъектов Российской Федерации и органов местного самоуправления,
1966,10,72303,Банка России,
1967,10,72304,кредитных организаций,
1968,10,72305,прочих резидентов,
1969,10,72306,иностранных государств,
1970,10,72307,банков-нерезидентов,
1971,10,72308,прочих нерезидентов,
1972,120,72300,Итого по символам 72301 - 72308,
1973,20,,"4. Перенос в состав прибыли и убытка накопленного увеличения справедливой стоимости приобретенных долговых ценных бумаг, имеющихся в наличии для продажи:",
1974,10,72401,Российской Федерации,
1975,10,72402,субъектов Российской Федерации и органов местного самоуправления,
1976,10,72403,Банка России,
1977,10,72404,кредитных организаций,
1978,10,72405,прочих резидентов,
1979,10,72406,иностранных государств,
1980,10,72407,банков-нерезидентов,
1981,10,72408,прочих нерезидентов,
1982,120,72400,Итого по символам 72401 - 72408,
1983,20,,5. Уменьшение прироста стоимости основных средств и нематериальных активов при переоценке:,
1984,10,72501,уменьшение прироста стоимости основных средств,
1985,10,72502,уменьшение прироста стоимости нематериальных активов,
1986,10,72500,"Итого по символам 72501, 72502",
1987,20,,6. Увеличение обязательств (уменьшение требований) по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности при переоценке:,
1988,10,72601,"увеличение обязательств (уменьшение требований), определенное на основе рентабельности (доходности) активов",
1989,10,72602,"увеличение обязательств (уменьшение требований), определенное на основе опыта и прогнозных оценок в отношении демографических факторов",
1990,10,72603,"увеличение обязательств (уменьшение требований), определенное на основе опыта и прогнозных оценок в отношении финансовых факторов",
1991,10,72604,"перенос в составе капитала накопленного уменьшения обязательств (увеличения требований) по выплате долгосрочных вознаграждений работникам по окончании трудовой деятельности, при переоценке, при прекращении их признания",
